trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.05, 'e': 0.9851119396030626}",25,0,-143.85767618105353,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
2,False,"{'a': 0.05, 'e': 0.9704455335485082}",30,0,-137.40020546221257,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
3,False,"{'a': 0.05, 'e': 0.9559974818331}",25,0,-88.09360421175685,"{0: 18, 1: 5, 2: 0, 3: 0, 4: 2}",0
4,False,"{'a': 0.05, 'e': 0.9417645335842487}",20,0,-220.59788515366358,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 4}",0
5,False,"{'a': 0.05, 'e': 0.9277434863285529}",25,0,-140.0881598819687,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
6,False,"{'a': 0.05, 'e': 0.9139311852712282}",25,0,-176.06076524393407,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
7,False,"{'a': 0.05, 'e': 0.9003245225862656}",20,0,-107.5281884629207,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
8,False,"{'a': 0.05, 'e': 0.8869204367171575}",30,0,-278.0187884559157,"{0: 13, 1: 4, 2: 7, 3: 2, 4: 4}",0
9,False,"{'a': 0.05, 'e': 0.8737159116880344}",25,0,-112.09960517453563,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
10,False,"{'a': 0.05, 'e': 0.8607079764250578}",25,0,-193.78166278635192,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
11,False,"{'a': 0.05, 'e': 0.8478937040879159}",20,0,-122.46797910558173,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
12,False,"{'a': 0.05, 'e': 0.835270211411272}",20,11,-40.69811489814805,"{0: 4, 1: 0, 2: 5, 3: 0, 4: 0}",1
13,False,"{'a': 0.05, 'e': 0.8228346580560184}",30,0,-210.86792684491556,"{0: 15, 1: 5, 2: 6, 3: 1, 4: 3}",0
14,False,"{'a': 0.05, 'e': 0.8105842459701871}",20,0,-104.8486581059807,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
15,False,"{'a': 0.05, 'e': 0.7985162187593771}",20,0,-70.03388025058628,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
16,False,"{'a': 0.05, 'e': 0.7866278610665535}",30,0,-207.5963501898925,"{0: 17, 1: 2, 2: 6, 3: 2, 4: 3}",0
17,False,"{'a': 0.05, 'e': 0.774916497961081}",35,0,-129.53679840136056,"{0: 23, 1: 6, 2: 3, 3: 1, 4: 2}",0
18,False,"{'a': 0.05, 'e': 0.7633794943368531}",30,0,-149.66299167245708,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
19,False,"{'a': 0.05, 'e': 0.7520142543193826}",30,0,-94.9811994661835,"{0: 23, 1: 2, 2: 1, 3: 3, 4: 1}",0
20,False,"{'a': 0.05, 'e': 0.7408182206817179}",20,0,-138.2814350027531,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
21,False,"{'a': 0.05, 'e': 0.7297888742690568}",35,0,-122.94338459880649,"{0: 23, 1: 2, 2: 8, 3: 1, 4: 1}",0
22,False,"{'a': 0.05, 'e': 0.7189237334319262}",20,0,-69.46211178844149,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
23,False,"{'a': 0.05, 'e': 0.7082203534678}",25,0,19.68917995133748,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
24,False,"{'a': 0.05, 'e': 0.6976763260710311}",25,0,-163.1485397288786,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 3}",0
25,False,"{'a': 0.05, 'e': 0.8}",20,11,-62.47108805842147,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
26,False,"{'a': 0.05, 'e': 0.6770568744981647}",25,0,-61.128814932734976,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
27,False,"{'a': 0.05, 'e': 0.6669768108584744}",20,0,-15.297319930405159,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
28,False,"{'a': 0.05, 'e': 0.6570468198150567}",25,0,-94.2639442483194,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
29,False,"{'a': 0.05, 'e': 0.6472646670780347}",20,5,-17.49461549092695,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
30,False,"{'a': 0.05, 'e': 0.6376281516217733}",20,0,-95.84943549508421,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
31,False,"{'a': 0.05, 'e': 0.6281351051896409}",20,0,-147.6127827053489,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
32,False,"{'a': 0.05, 'e': 0.6187833918061408}",30,0,-182.19311366368336,"{0: 20, 1: 1, 2: 4, 3: 2, 4: 3}",0
33,False,"{'a': 0.05, 'e': 0.6095709072963094}",25,0,-87.55682757382137,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
34,False,"{'a': 0.05, 'e': 0.6004955788122659}",20,9,-34.97152264753133,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 0}",1
35,False,"{'a': 0.05, 'e': 0.5915553643668151}",25,7,-38.681931716953514,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
36,False,"{'a': 0.05, 'e': 0.5827482523739896}",30,0,-188.49630957036243,"{0: 21, 1: 2, 2: 2, 3: 1, 4: 4}",0
37,False,"{'a': 0.05, 'e': 0.5740722611964361}",30,0,-149.73241552660338,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
38,False,"{'a': 0.05, 'e': 0.5655254386995372}",30,0,-104.0794626270549,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
39,False,"{'a': 0.05, 'e': 0.5571058618121739}",20,6,11.063620473458464,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
40,False,"{'a': 0.05, 'e': 0.5488116360940265}",20,14,-31.346955564698625,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
41,False,"{'a': 0.05, 'e': 0.5406408953093166}",20,5,-92.66826906232964,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 2}",1
42,False,"{'a': 0.05, 'e': 0.5325918010068972}",25,0,-97.62649056466988,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
43,False,"{'a': 0.05, 'e': 0.5246625421065929}",35,24,11.504123448455672,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.05, 'e': 0.5168513344916993}",30,0,-213.46851227339656,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 5}",0
45,False,"{'a': 0.05, 'e': 0.5091564206075492}",20,0,-49.43113371901114,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
46,False,"{'a': 0.05, 'e': 0.5015760690660556}",20,2,-35.26646336400175,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
47,False,"{'a': 0.05, 'e': 0.49410857425614174}",25,0,10.279187053882456,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
48,False,"{'a': 0.05, 'e': 0.4867522559599717}",20,0,-70.9883291084518,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
49,False,"{'a': 0.05, 'e': 0.4795054589748941}",20,2,-70.94564670831402,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 0}",1
