trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.96}",20,0,-60.19199803957039,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.9216}",35,0,-216.28659464793154,"{0: 14, 1: 7, 2: 12, 3: 0, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.8847359999999999}",25,0,-199.16529416605786,"{0: 12, 1: 1, 2: 8, 3: 2, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.8493465599999999}",20,0,-91.66764363373238,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.8153726975999999}",25,0,-132.39506566461571,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.7827577896959999}",25,0,-30.153253837867172,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.7514474781081598}",30,0,-270.6933934519278,"{0: 15, 1: 3, 2: 5, 3: 3, 4: 4}",0
8,False,"{'a': 0.5, 'e': 0.7213895789838334}",20,0,-53.41031484359556,"{0: 12, 1: 5, 2: 2, 3: 1, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.69253399582448}",25,0,-262.1334782227277,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 5}",0
10,False,"{'a': 0.5, 'e': 0.6648326359915008}",30,20,-34.48829761544517,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
11,False,"{'a': 0.5, 'e': 0.6382393305518408}",25,0,-109.36921296037622,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.6127097573297671}",25,2,-72.75625240508892,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 2}",1
13,False,"{'a': 0.5, 'e': 0.5882013670365764}",20,12,-39.98215676991134,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
14,False,"{'a': 0.5, 'e': 0.5646733123551133}",25,0,-100.00915556468553,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.5420863798609088}",25,0,-54.51022315488906,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.5204029246664724}",30,7,-145.19828736885378,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 3}",1
17,False,"{'a': 0.5, 'e': 0.49958680767981345}",20,0,-13.303590737361436,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.4796033353726209}",20,0,-85.11532524231214,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.4604192019577161}",20,0,-95.77831819836184,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.4420024338794074}",20,6,16.139754504301408,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
21,False,"{'a': 0.5, 'e': 0.42432233652423107}",20,8,17.85881694217824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.5, 'e': 0.4073494430632618}",20,13,-10.69128847587221,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.3910554653407313}",20,0,-127.87824691380456,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
24,False,"{'a': 0.5, 'e': 0.3754132467271021}",25,14,-7.402500546842778,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
25,False,"{'a': 0.5, 'e': 0.360396716858018}",20,0,-122.35583147184083,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
26,False,"{'a': 0.5, 'e': 0.34598084818369723}",20,0,-71.78613960095916,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.33214161425634936}",20,0,-54.9553679033003,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.3188559496860954}",20,0,-61.29975600144888,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
29,False,"{'a': 0.5, 'e': 0.3061017116986515}",20,0,-116.58507518088686,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",1
30,False,"{'a': 0.5, 'e': 0.29385764323070546}",35,0,-19.638859922487434,"{0: 31, 1: 1, 2: 2, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.28210333750147726}",25,0,-44.19961738423577,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
32,False,"{'a': 0.5, 'e': 0.2708192040014181}",20,13,11.08194079368607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.5, 'e': 0.2599864358413614}",20,0,-40.23672082376278,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
34,False,"{'a': 0.5, 'e': 0.24958697840770694}",20,0,-19.13765797174475,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
35,False,"{'a': 0.5, 'e': 0.23960349927139865}",30,4,8.62902805911311,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
36,False,"{'a': 0.5, 'e': 0.2300193593005427}",20,10,18.030813606037274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.5, 'e': 0.22081858492852097}",25,0,9.41431074949036,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.21198584153138014}",20,2,3.51755472628044,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
39,False,"{'a': 0.5, 'e': 0.20350640787012492}",30,0,17.87149427249726,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",1
40,False,"{'a': 0.5, 'e': 0.19536615155531992}",20,16,6.819817178997163,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.5, 'e': 0.18755150549310712}",25,7,18.98859645643333,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.18004944527338282}",30,16,9.30135943427221,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.1728474674624475}",30,0,-43.07799250967448,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.1659335687639496}",25,0,8.497212379274684,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.1592962260133916}",25,4,-0.38211586528084296,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.15292437697285594}",20,0,-96.7685370467661,"{0: 15, 1: 0, 2: 1, 3: 3, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.1468074018939417}",20,0,-35.85802024607575,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.14093510581818403}",20,4,-28.773309958594027,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
49,False,"{'a': 0.5, 'e': 0.13529770158545665}",30,6,3.6435722466820892,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
50,False,"{'a': 0.5, 'e': 0.12988579352203838}",25,14,-36.08353483474283,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
51,False,"{'a': 0.5, 'e': 0.12469036178115685}",25,4,-35.58881394728271,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 1}",1
52,False,"{'a': 0.5, 'e': 0.11970274730991057}",20,10,17.972626583358092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.11491463741751413}",25,7,-40.357719321864074,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.11031805192081356}",25,2,9.97987466725738,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.10590532984398102}",20,11,-0.38537421132658256,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.10166911665022178}",35,21,21.21702042647274,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.5, 'e': 0.09760235198421291}",20,14,-34.24654640848245,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
58,False,"{'a': 0.5, 'e': 0.09369825790484439}",25,0,-51.03029995537612,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
59,False,"{'a': 0.5, 'e': 0.0899503275886506}",20,9,16.753122000589748,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.08635231448510458}",25,16,10.135802193665302,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.08289822190570038}",20,12,13.475937419996944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.5, 'e': 0.07958229302947237}",25,16,17.479198002302496,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.5, 'e': 0.07639900130829347}",20,15,4.991737252632362,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.07334304125596174}",30,20,18.76370401393345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.07040931960572326}",25,20,9.097162101219563,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
