trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9900498337491681}",20,11,-38.49195706738832,"{0: 4, 1: 1, 2: 4, 3: 0, 4: 0}",1
2,False,"{'a': 0.5, 'e': 0.9801986733067553}",20,0,-57.829195898058906,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.9704455335485082}",30,0,-131.90114641126996,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.9607894391523232}",20,0,-83.31715866659748,"{0: 13, 1: 0, 2: 4, 3: 3, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.951229424500714}",20,0,-96.27684662627321,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.9417645335842487}",20,10,-14.760104526335692,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
7,False,"{'a': 0.5, 'e': 0.9323938199059483}",20,0,-49.056365755413836,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.9231163463866358}",20,0,-84.43267045110163,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.9139311852712282}",30,0,-108.42978889557479,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.9048374180359596}",20,0,-173.5088898645537,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
11,False,"{'a': 0.5, 'e': 0.8958341352965282}",20,0,-112.62603412794958,"{0: 12, 1: 5, 2: 0, 3: 1, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0.8869204367171575}",20,0,-126.5361176571724,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
13,False,"{'a': 0.5, 'e': 0.8780954309205613}",30,0,-133.73309884910708,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.8693582353988059}",30,21,-7.448937254143475,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.8607079764250578}",25,0,-143.04516412676003,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.8521437889662113}",20,0,-199.3067343902378,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 4}",0
17,False,"{'a': 0.5, 'e': 0.8436648165963837}",20,0,-167.7643220988299,"{0: 12, 1: 2, 2: 1, 3: 2, 4: 3}",0
18,False,"{'a': 0.5, 'e': 0.835270211411272}",30,0,-206.88186857420297,"{0: 18, 1: 1, 2: 6, 3: 2, 4: 3}",0
19,False,"{'a': 0.5, 'e': 0.8269591339433623}",25,0,-148.81498162235704,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
20,False,"{'a': 0.5, 'e': 0.8187307530779818}",30,0,-95.69074116539221,"{0: 22, 1: 4, 2: 2, 3: 0, 4: 2}",0
21,False,"{'a': 0.5, 'e': 0.8105842459701871}",20,0,-167.42530856879677,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
22,False,"{'a': 0.5, 'e': 0.8025187979624785}",25,0,-182.36271971563266,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
23,False,"{'a': 0.5, 'e': 0.794533602503334}",20,0,4.068977958180693,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.7866278610665535}",25,15,-41.975107301931075,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
25,False,"{'a': 0.5, 'e': 0.8}",20,0,-97.10339617414478,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.7710515858035663}",20,0,-36.91632511870125,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
27,False,"{'a': 0.5, 'e': 0.7633794943368531}",20,0,-115.31788877287343,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.7557837414557255}",30,0,-146.1108562968743,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
29,False,"{'a': 0.5, 'e': 0.7482635675785653}",30,19,-31.035826410059915,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
30,False,"{'a': 0.5, 'e': 0.7408182206817179}",25,11,-63.4335269670519,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 1}",1
31,False,"{'a': 0.5, 'e': 0.7334469562242892}",30,0,-308.4125019206207,"{0: 14, 1: 2, 2: 6, 3: 3, 4: 5}",0
32,False,"{'a': 0.5, 'e': 0.7261490370736909}",35,0,-96.04846457225611,"{0: 25, 1: 3, 2: 5, 3: 1, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.7189237334319262}",20,0,-54.00389137628321,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.7117703227626097}",25,9,-76.78208495142032,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
35,False,"{'a': 0.5, 'e': 0.7046880897187134}",20,0,-36.246913800375005,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.6976763260710311}",30,0,-77.68016861321797,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.6907343306373547}",30,0,-169.12058314435774,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 3}",0
38,False,"{'a': 0.5, 'e': 0.6838614092123558}",30,4,-190.34255570650578,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 3}",1
39,False,"{'a': 0.5, 'e': 0.6770568744981647}",20,2,-11.357294725837079,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
40,False,"{'a': 0.5, 'e': 0.6703200460356393}",30,0,-97.26278371000845,"{0: 21, 1: 5, 2: 2, 3: 0, 4: 2}",0
41,False,"{'a': 0.5, 'e': 0.6636502501363194}",25,0,-71.76527566799469,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.6570468198150567}",25,0,-93.14600340442742,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.6505090947233165}",20,8,-0.891448632997963,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
44,False,"{'a': 0.5, 'e': 0.6440364210831414}",25,9,-30.61506148288427,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.6376281516217733}",20,10,2.706125702020186,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.631283645506926}",25,0,-7.277357423564498,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.6250022682827008}",30,13,-34.28341097181406,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
48,False,"{'a': 0.5, 'e': 0.6187833918061408}",25,15,-61.179529742496,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
49,False,"{'a': 0.5, 'e': 0.6126263941844161}",25,7,-49.28574103594492,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
50,False,"{'a': 0.5, 'e': 0.8}",25,0,-59.29437706159899,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.6004955788122659}",25,2,-57.59021084145532,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.5945205479701944}",25,0,-31.53590416954923,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.5886049696783552}",25,0,-89.39172767995038,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
54,False,"{'a': 0.5, 'e': 0.5827482523739896}",30,23,2.0833826858831004,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.5769498103804866}",20,0,-5.573639527710936,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.5712090638488149}",25,0,-109.48577390119513,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
57,False,"{'a': 0.5, 'e': 0.5655254386995371}",25,5,-88.68309014839879,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
58,False,"{'a': 0.5, 'e': 0.559898366565402}",20,0,-50.811617017188716,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.5543272847345071}",25,0,-20.119515502539386,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
60,False,"{'a': 0.5, 'e': 0.5488116360940265}",30,10,-53.51448203023736,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
61,False,"{'a': 0.5, 'e': 0.5433508690744998}",30,10,-102.73152429712428,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",1
62,False,"{'a': 0.5, 'e': 0.5379444375946745}",25,16,-13.606011702207168,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
63,False,"{'a': 0.5, 'e': 0.5325918010068972}",20,0,-80.45793215546959,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
64,False,"{'a': 0.5, 'e': 0.5272924240430485}",25,0,-114.05474021765501,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
65,False,"{'a': 0.5, 'e': 0.522045776761016}",20,8,5.330567729446905,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.5168513344916993}",25,0,-32.3866050910441,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.5117085777865424}",30,0,-18.875394469814047,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.5066169923655897}",20,0,-172.56668038215506,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",1
69,False,"{'a': 0.5, 'e': 0.5015760690660556}",25,0,-47.90322928755909,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
70,False,"{'a': 0.5, 'e': 0.4965853037914095}",20,10,-27.930030665983715,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
71,False,"{'a': 0.5, 'e': 0.49164419746096516}",25,19,10.498802359749458,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.5, 'e': 0.4867522559599717}",25,4,-10.937098114570283,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.48190899009020244}",20,12,-6.6154206877277115,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.47711391552103444}",25,3,-66.90673533329313,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 1}",1
75,False,"{'a': 0.5, 'e': 0.8}",20,0,-87.73084793897644,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.46766642700990924}",25,14,-29.99320976051455,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
77,False,"{'a': 0.5, 'e': 0.46301306831122807}",20,0,-39.786789865327655,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
78,False,"{'a': 0.5, 'e': 0.45840601130522357}",30,0,-35.051816924610435,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.45384479528235583}",35,19,16.04671271775577,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.44932896411722156}",25,0,-101.43016762946655,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
81,False,"{'a': 0.5, 'e': 0.4448580662229411}",25,17,6.8729626691831385,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.5, 'e': 0.44043165450599925}",25,9,-7.5826354014816655,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
83,False,"{'a': 0.5, 'e': 0.43604928632153556}",25,2,-4.338290084292229,"{0: 20, 1: 2, 2: 0, 3: 1, 4: 0}",1
84,False,"{'a': 0.5, 'e': 0.43171052342907973}",25,17,-5.41304331836741,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.4274149319487267}",20,9,-31.12128764116276,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.4231620823177488}",20,0,-35.19772777923188,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
87,False,"{'a': 0.5, 'e': 0.418951549247639}",20,4,-29.182298355643095,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
88,False,"{'a': 0.5, 'e': 0.4147829116815814}",20,2,-36.514989423112034,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
89,False,"{'a': 0.5, 'e': 0.4106557527523455}",30,1,-59.56119671708755,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 1}",1
90,False,"{'a': 0.5, 'e': 0.4065696597405991}",30,0,-146.57900544717327,"{0: 22, 1: 2, 2: 2, 3: 1, 4: 3}",0
91,False,"{'a': 0.5, 'e': 0.40252422403363597}",25,0,-48.605010100045845,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
