trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.97}",25,0,-191.20415148890459,"{0: 11, 1: 6, 2: 5, 3: 0, 4: 3}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9409}",20,0,-154.22216569564534,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.912673}",25,0,-157.9951301584743,"{0: 11, 1: 2, 2: 10, 3: 1, 4: 1}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.8852928099999999}",30,0,-74.1757282212421,"{0: 21, 1: 3, 2: 4, 3: 2, 4: 0}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.8587340256999999}",30,0,-118.0778034262776,"{0: 21, 1: 3, 2: 2, 3: 3, 4: 1}",0
6,False,"{'a': 0.835270211411272, 'e': 0.8329720049289998}",20,4,-60.91913927776519,"{0: 8, 1: 3, 2: 4, 3: 1, 4: 0}",1
7,False,"{'a': 0.8105842459701871, 'e': 0.8079828447811298}",20,0,-155.97069698666277,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.7837433594376959}",25,0,-87.62232215959862,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
9,False,"{'a': 0.7633794943368531, 'e': 0.7602310586545651}",25,0,-139.08441013636613,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.7374241268949281}",30,24,10.496073165058744,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,False,"{'a': 0.7189237334319262, 'e': 0.7153014030880802}",20,0,-124.48550679712623,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.6938423609954377}",25,0,-70.27967075688508,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.6730270901655746}",25,2,-83.81401551633027,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 1}",1
14,False,"{'a': 0.6570468198150567, 'e': 0.6528362774606074}",20,0,-108.81662950563937,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.6332511891367891}",25,0,-28.296849004032275,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
16,False,"{'a': 0.6187833918061408, 'e': 0.6142536534626855}",25,0,-67.14210122698289,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
17,False,"{'a': 0.6004955788122659, 'e': 0.5958260438588049}",20,0,-83.01739994361748,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
18,False,"{'a': 0.5827482523739896, 'e': 0.5779512625430407}",25,0,-40.53924626818677,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
19,False,"{'a': 0.5655254386995372, 'e': 0.5606127246667495}",25,0,-93.0516375331965,"{0: 13, 1: 2, 2: 10, 3: 0, 4: 0}",0
20,False,"{'a': 0.5488116360940265, 'e': 0.543794342926747}",25,0,-36.55892301354609,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
21,False,"{'a': 0.5325918010068972, 'e': 0.5274805126389446}",30,2,-47.17100979230301,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 1}",1
22,False,"{'a': 0.5168513344916993, 'e': 0.5116560972597762}",25,0,-22.074609359823228,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
23,False,"{'a': 0.5015760690660556, 'e': 0.49630641434198286}",25,0,-29.26515354010949,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
24,False,"{'a': 0.4867522559599717, 'e': 0.48141722191172337}",25,12,-60.35192648657491,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
25,False,"{'a': 0.47236655274101474, 'e': 0.4669747052543717}",20,0,-122.09864112070223,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
26,False,"{'a': 0.45840601130522357, 'e': 0.4529654640967405}",25,0,-191.53415973765817,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
27,False,"{'a': 0.44485806622294116, 'e': 0.4393765001738383}",30,1,-14.37157175129609,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 0}",1
28,False,"{'a': 0.43171052342907973, 'e': 0.42619520516862314}",25,2,-73.7143235375267,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 1}",1
