trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 0.9999968750016276}",20,0,-90.60522596952724,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
2,False,"{'a': 0.01, 'e': 0.9999875000260416}",20,0,-50.05542287677544,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
3,False,"{'a': 0.01, 'e': 0.9999718751318357}",30,0,-174.342452025874,"{0: 14, 1: 8, 2: 3, 3: 4, 4: 1}",0
4,False,"{'a': 0.01, 'e': 0.9999500004166653}",30,0,-109.54767303953575,"{0: 19, 1: 5, 2: 4, 3: 1, 4: 1}",0
5,False,"{'a': 0.01, 'e': 0.9999218760172474}",25,0,-103.87721496098393,"{0: 14, 1: 4, 2: 4, 3: 3, 4: 0}",0
6,False,"{'a': 0.01, 'e': 0.9998875021093592}",30,0,-167.56802837249947,"{0: 15, 1: 4, 2: 7, 3: 3, 4: 1}",0
7,False,"{'a': 0.01, 'e': 0.9998468789078377}",25,0,-150.59791964291827,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
8,False,"{'a': 0.01, 'e': 0.9998000066665778}",20,0,-44.094099843121455,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
9,False,"{'a': 0.01, 'e': 0.9997468856785308}",25,0,-96.91285654309499,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
10,False,"{'a': 0.01, 'e': 0.9996875162757026}",20,0,-66.98467295027305,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
11,False,"{'a': 0.01, 'e': 0.9996218988291519}",35,10,-136.8889878288624,"{0: 13, 1: 5, 2: 5, 3: 0, 4: 2}",1
12,False,"{'a': 0.01, 'e': 0.9995500337489875}",25,0,-224.8741736445322,"{0: 12, 1: 3, 2: 6, 3: 0, 4: 4}",0
13,False,"{'a': 0.01, 'e': 0.9994719214843659}",20,0,-101.18853898740362,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
14,False,"{'a': 0.01, 'e': 0.9993875625234886}",25,0,-120.68236336560763,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
15,False,"{'a': 0.01, 'e': 0.9992969573935987}",25,0,-98.26917256359818,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
16,False,"{'a': 0.01, 'e': 0.9992001066609779}",25,0,-134.76048921645577,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
17,False,"{'a': 0.01, 'e': 0.9990970109309432}",20,0,-169.5291468658675,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
18,False,"{'a': 0.01, 'e': 0.9989876708478425}",20,0,-100.07539310855611,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
19,False,"{'a': 0.01, 'e': 0.9988720870950507}",35,0,-193.61968013126472,"{0: 22, 1: 2, 2: 7, 3: 1, 4: 3}",0
20,False,"{'a': 0.01, 'e': 0.9987502603949663}",20,0,-88.46761767174982,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
21,False,"{'a': 0.01, 'e': 0.9986221915090054}",20,0,-78.64312255005132,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
22,False,"{'a': 0.01, 'e': 0.9984878812375985}",20,0,-194.4320706392748,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
23,False,"{'a': 0.01, 'e': 0.998347330420184}",20,3,-42.32609071606529,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 0}",1
24,False,"{'a': 0.01, 'e': 0.9982005399352042}",20,0,-92.96908296144728,"{0: 12, 1: 1, 2: 4, 3: 3, 4: 0}",0
25,False,"{'a': 0.01, 'e': 0.9980475107000991}",25,0,-95.85740187963196,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
26,False,"{'a': 0.01, 'e': 0.9978882436713011}",20,0,-176.34798890032604,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 3}",0
