trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.9801986733067553}",35,0,-267.5743105975793,"{0: 17, 1: 6, 2: 6, 3: 2, 4: 4}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9607894391523232}",20,0,-110.24854903545221,"{0: 8, 1: 6, 2: 5, 3: 0, 4: 1}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.9417645335842487}",20,0,-151.62155052527274,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.9231163463866358}",20,14,-0.1553847494517342,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
5,False,"{'a': 0.8607079764250578, 'e': 0.9048374180359596}",20,0,-72.40992662025816,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
6,False,"{'a': 0.835270211411272, 'e': 0.8869204367171575}",35,0,-169.24944206205356,"{0: 22, 1: 6, 2: 3, 3: 1, 4: 3}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.8693582353988059}",20,0,-42.10038178777301,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.8521437889662113}",30,0,-55.76061518605951,"{0: 20, 1: 5, 2: 4, 3: 1, 4: 0}",0
9,False,"{'a': 0.7633794943368531, 'e': 0.835270211411272}",20,0,-102.31910322983238,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",1
10,False,"{'a': 0.7408182206817179, 'e': 0.8187307530779818}",20,0,-107.89395247051732,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
11,False,"{'a': 0.7189237334319262, 'e': 0.8025187979624785}",20,0,-59.140302342165484,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.7866278610665535}",20,0,-28.56710239195126,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.7710515858035663}",25,0,-127.18161422914504,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.7557837414557255}",30,0,-113.95411529189495,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
