trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",20,0,-60.49895267626287,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.5}",25,0,-190.78174868547302,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
3,False,"{'a': 0.5, 'e': 0.3333333333333333}",20,0,-100.62036900512787,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.25}",30,12,-55.41317078753625,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
5,False,"{'a': 0.5, 'e': 0.2}",20,0,-75.48110727661616,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.16666666666666666}",20,0,-54.99858246500063,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.14285714285714285}",20,0,-55.27970676964035,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.125}",25,0,-88.70667547228697,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.1111111111111111}",25,7,-10.631610313677166,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
10,False,"{'a': 0.5, 'e': 0.1}",20,0,-68.06284405549762,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.09090909090909091}",30,0,-25.31970733599096,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
12,False,"{'a': 0.5, 'e': 0.08333333333333333}",30,0,-63.22169007510294,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.07692307692307693}",25,0,-69.49618755897457,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.07142857142857142}",25,0,-47.821090842375526,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.06666666666666667}",20,0,-33.832923978201634,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.0625}",20,0,-75.6951580306151,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
17,False,"{'a': 0.5, 'e': 0.058823529411764705}",25,0,-104.76222706574005,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
18,False,"{'a': 0.5, 'e': 0.05555555555555555}",20,0,-16.092659186059944,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.05263157894736842}",25,0,8.655820811006516,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.05}",30,8,-68.30044193734169,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
21,False,"{'a': 0.5, 'e': 0.047619047619047616}",20,0,-51.587421209797554,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.045454545454545456}",20,0,-10.651656098068788,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
