trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9801986733067553}",30,0,-182.68741163392653,"{0: 15, 1: 4, 2: 7, 3: 3, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.9607894391523232}",20,0,-75.21106525306733,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.9417645335842487}",25,0,-206.2886773584871,"{0: 11, 1: 3, 2: 8, 3: 0, 4: 3}",0
4,False,"{'a': 0.5, 'e': 0.9231163463866358}",25,0,-94.86670165242936,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.9048374180359596}",25,0,-60.193476796827625,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.8869204367171575}",20,0,-94.88608842648242,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.8693582353988059}",30,5,-160.85646281397678,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",1
8,False,"{'a': 0.5, 'e': 0.8521437889662113}",20,0,-161.52118147259415,"{0: 8, 1: 1, 2: 8, 3: 2, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.835270211411272}",20,0,-33.70596773733944,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.8187307530779818}",20,0,-202.21901815074125,"{0: 7, 1: 4, 2: 5, 3: 1, 4: 3}",0
11,False,"{'a': 0.5, 'e': 0.8025187979624785}",25,0,-151.859412963515,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
12,False,"{'a': 0.5, 'e': 0.7866278610665535}",25,0,-14.207031535246236,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.7710515858035663}",30,1,-134.09925161790804,"{0: 17, 1: 1, 2: 9, 3: 1, 4: 1}",1
14,False,"{'a': 0.5, 'e': 0.7557837414557255}",20,0,-159.51227680037047,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
15,False,"{'a': 0.5, 'e': 0.7408182206817179}",20,15,1.7073312432362615,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0.7261490370736909}",20,0,-97.06208210823704,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.7117703227626097}",25,11,10.734556679244559,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0.6976763260710311}",25,0,-127.06617635437311,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.6838614092123558}",20,0,-174.766186373768,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
20,False,"{'a': 0.5, 'e': 0.6703200460356393}",30,11,-36.35442455771201,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 0}",1
21,False,"{'a': 0.5, 'e': 0.6570468198150567}",30,18,-119.99379621372104,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 3}",1
22,False,"{'a': 0.5, 'e': 0.6440364210831414}",25,6,12.003999950187346,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.631283645506926}",30,0,-23.777209638988644,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.6187833918061408}",20,7,-13.426011861356287,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
25,False,"{'a': 0.5, 'e': 0.6065306597126334}",20,0,-94.69857347744684,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
26,False,"{'a': 0.5, 'e': 0.5945205479701944}",25,6,9.728816406232163,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
