trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",30,0,-207.1810666778919,"{0: 16, 1: 1, 2: 8, 3: 3, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.25}",20,0,-75.23767970829178,"{0: 13, 1: 2, 2: 2, 3: 3, 4: 0}",0
3,False,"{'a': 0.5, 'e': 0.1111111111111111}",20,0,-42.00331841078943,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.0625}",25,0,-62.07504113315224,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.04}",20,3,-138.96352259974879,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 3}",1
6,False,"{'a': 0.5, 'e': 0.027777777777777776}",25,0,-136.55464832806777,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
7,False,"{'a': 0.5, 'e': 0.02040816326530612}",35,23,-25.29802100680852,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
8,False,"{'a': 0.5, 'e': 0.015625}",20,6,-28.193340208671426,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
9,False,"{'a': 0.5, 'e': 0.012345679012345678}",25,0,-18.01514175061814,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.01}",20,0,-30.65085939094171,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.008264462809917356}",20,0,-86.29653816247225,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.006944444444444444}",20,0,0.14341183337586472,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.005917159763313609}",30,0,-111.95241273932788,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.00510204081632653}",20,0,-87.6695798142003,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.0044444444444444444}",25,0,11.48026376596061,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.00390625}",20,7,-12.727818594137041,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0.0034602076124567475}",20,0,-50.88519269365733,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.0030864197530864196}",25,8,19.64718682619486,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.002770083102493075}",20,11,15.78657506140535,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.5, 'e': 0.0025}",25,0,-23.982944609447127,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
21,False,"{'a': 0.5, 'e': 0.0022675736961451248}",30,0,-12.886016354921964,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.002066115702479339}",30,0,8.870622572385544,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
23,False,"{'a': 0.5, 'e': 0.001890359168241966}",30,17,22.1914278265982,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.5, 'e': 0.001736111111111111}",20,6,15.428126107959976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.5, 'e': 0.0016}",30,0,2.0635057286478506,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
26,False,"{'a': 0.5, 'e': 0.0014792899408284023}",20,11,13.705090605804468,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.5, 'e': 0.0013717421124828531}",20,10,-35.78728859607006,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
28,False,"{'a': 0.5, 'e': 0.0012755102040816326}",20,0,-6.539507588105761,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
29,False,"{'a': 0.5, 'e': 0.0011890606420927466}",20,0,-4.261904010848322,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.0011111111111111111}",25,0,-60.34133683462592,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
31,False,"{'a': 0.5, 'e': 0.001040582726326743}",25,0,-1.9790852712283722,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
32,False,"{'a': 0.5, 'e': 0.0009765625}",20,0,-56.261884676008975,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
33,False,"{'a': 0.5, 'e': 0.0009182736455463728}",20,3,-51.78574477597021,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
