trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.98}",20,0,-74.17526676737882,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9603999999999999}",25,0,-131.03750106794905,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.9411919999999999}",20,0,-202.82056666111833,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 4}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.9223681599999999}",30,0,-102.0452112591255,"{0: 19, 1: 2, 2: 7, 3: 2, 4: 0}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.9039207967999999}",30,0,-200.93913097200158,"{0: 19, 1: 3, 2: 3, 3: 1, 4: 4}",0
6,False,"{'a': 0.835270211411272, 'e': 0.8858423808639999}",20,0,-58.18989606747463,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.8681255332467199}",30,0,-16.517460542295883,"{0: 24, 1: 5, 2: 0, 3: 1, 4: 0}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.8507630225817855}",25,12,-52.96693325186073,"{0: 7, 1: 1, 2: 4, 3: 1, 4: 0}",1
9,False,"{'a': 0.7633794943368531, 'e': 0.8337477621301498}",35,0,-294.9497394601239,"{0: 18, 1: 2, 2: 9, 3: 1, 4: 5}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.8170728068875467}",30,1,-291.6866537190862,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 7}",1
11,False,"{'a': 0.7189237334319262, 'e': 0.8007313507497958}",20,0,-126.32353700039695,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.7847167237347998}",20,0,-155.31621063175893,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.7690223892601039}",20,0,-54.034404503894905,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.7536419414749017}",20,0,-124.33903131989656,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.7385691026454038}",20,0,-113.21659273871703,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
16,False,"{'a': 0.6187833918061408, 'e': 0.7237977205924956}",35,0,-130.78116608321716,"{0: 23, 1: 4, 2: 6, 3: 0, 4: 2}",0
17,False,"{'a': 0.6004955788122659, 'e': 0.7093217661806457}",25,0,-71.84187613587964,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
18,False,"{'a': 0.5827482523739896, 'e': 0.6951353308570328}",30,0,-114.35598834228284,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
19,False,"{'a': 0.5655254386995372, 'e': 0.6812326242398921}",25,0,-68.7669265524825,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
