trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.9851119396030626}",25,0,-60.73014366557034,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9704455335485082}",20,0,-77.60929547686774,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.9559974818331}",25,8,-89.46568793925616,"{0: 9, 1: 3, 2: 3, 3: 1, 4: 1}",1
4,False,"{'a': 0.8869204367171575, 'e': 0.9417645335842487}",20,0,-114.03619614208303,"{0: 14, 1: 2, 2: 0, 3: 2, 4: 2}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.9277434863285529}",25,0,-55.48767434629439,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",0
6,False,"{'a': 0.835270211411272, 'e': 0.9139311852712282}",30,0,-108.26744576239948,"{0: 18, 1: 4, 2: 7, 3: 0, 4: 1}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.9003245225862656}",20,0,-122.27938833365374,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.8869204367171575}",20,0,-30.12302708480244,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
9,False,"{'a': 0.7633794943368531, 'e': 0.8737159116880344}",25,0,-103.2727120130523,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.8607079764250578}",20,0,-80.44110431006104,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
11,False,"{'a': 0.7189237334319262, 'e': 0.8478937040879159}",30,20,-76.00538533197596,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
12,False,"{'a': 0.6976763260710311, 'e': 0.835270211411272}",20,0,-26.495465091790507,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.8228346580560184}",30,0,-176.1646686574634,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.8105842459701871}",35,0,-244.68691863600748,"{0: 20, 1: 1, 2: 10, 3: 0, 4: 4}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.7985162187593771}",20,0,-89.12763902630005,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
16,False,"{'a': 0.6187833918061408, 'e': 0.7866278610665535}",30,0,-164.30141297745143,"{0: 17, 1: 5, 2: 4, 3: 2, 4: 2}",0
17,False,"{'a': 0.6004955788122659, 'e': 0.774916497961081}",20,0,-154.83866378025826,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
18,False,"{'a': 0.5827482523739896, 'e': 0.7633794943368531}",20,0,-42.03633357718552,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
19,False,"{'a': 0.5655254386995372, 'e': 0.7520142543193826}",25,0,-144.32389504473213,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
20,False,"{'a': 0.5488116360940265, 'e': 0.7408182206817179}",30,0,-154.61854380906834,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
21,False,"{'a': 0.5325918010068972, 'e': 0.7297888742690568}",20,0,-54.92203345645423,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
22,False,"{'a': 0.5168513344916993, 'e': 0.7189237334319262}",25,0,-138.52593761502078,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
23,False,"{'a': 0.5015760690660556, 'e': 0.7082203534678}",25,0,-75.41583782450653,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
24,False,"{'a': 0.4867522559599717, 'e': 0.6976763260710311}",25,0,-78.06237526399161,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",1
25,False,"{'a': 0.47236655274101474, 'e': 0.6872892787909722}",20,0,-99.90936610479822,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
26,False,"{'a': 0.45840601130522357, 'e': 0.6770568744981647}",25,0,-104.73599922913374,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
27,False,"{'a': 0.44485806622294116, 'e': 0.6669768108584744}",20,0,-65.01050455537063,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
28,False,"{'a': 0.43171052342907973, 'e': 0.6570468198150567}",20,0,-64.33608926184814,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
29,False,"{'a': 0.418951549247639, 'e': 0.6472646670780347}",25,6,-37.439303232695735,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
30,False,"{'a': 0.40656965974059917, 'e': 0.6376281516217733}",20,0,-143.29680595833875,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
31,False,"{'a': 0.3945537103716012, 'e': 0.6281351051896409}",20,16,5.7250617331657505,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,False,"{'a': 0.38289288597511206, 'e': 0.6187833918061408}",20,0,-27.626007176649676,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
33,False,"{'a': 0.3715766910220457, 'e': 0.6095709072963094}",25,0,-130.45307651798083,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
34,False,"{'a': 0.3605949401730783, 'e': 0.6004955788122659}",20,0,-15.92638497579865,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
35,False,"{'a': 0.3499377491111553, 'e': 0.5915553643668151}",20,0,-61.28475899904258,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
36,False,"{'a': 0.33959552564493917, 'e': 0.5827482523739896}",25,0,-78.16870256178208,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
37,False,"{'a': 0.3295589610751891, 'e': 0.5740722611964361}",25,0,-38.85331979995223,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
38,False,"{'a': 0.31981902181630395, 'e': 0.5655254386995372}",20,0,-90.71544929801121,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
39,False,"{'a': 0.31036694126548503, 'e': 0.5571058618121739}",25,0,-73.85991097740086,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
40,False,"{'a': 0.30119421191220214, 'e': 0.5488116360940265}",25,0,-39.14822228944691,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
41,False,"{'a': 0.2922925776808594, 'e': 0.5406408953093166}",20,0,-100.48008762126983,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
42,False,"{'a': 0.2836540264997704, 'e': 0.5325918010068972}",30,0,-125.59953433278747,"{0: 22, 1: 2, 2: 2, 3: 2, 4: 2}",0
43,False,"{'a': 0.27527078308975234, 'e': 0.5246625421065929}",25,0,-47.40909589967447,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
44,False,"{'a': 0.26713530196585045, 'e': 0.5168513344916993}",20,0,-27.072148743498058,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
45,False,"{'a': 0.25924026064589156, 'e': 0.5091564206075492}",30,18,-52.13216722187289,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
46,False,"{'a': 0.25157855305975657, 'e': 0.5015760690660556}",25,0,-148.21985634423254,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
47,False,"{'a': 0.2441432831534371, 'e': 0.49410857425614174}",20,12,18.592477807181094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.2369277586821218, 'e': 0.4867522559599717}",25,3,0.02521418354264915,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
49,False,"{'a': 0.22992548518672387, 'e': 0.4795054589748941}",25,0,-88.48646466066441,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
50,False,"{'a': 0.22313016014842985, 'e': 0.47236655274101474}",30,12,-6.762082692513704,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
51,False,"{'a': 0.21653566731600707, 'e': 0.4653339309743134}",20,0,-60.716315690117106,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
52,False,"{'a': 0.21013607120076475, 'e': 0.45840601130522357}",20,1,-66.50169353493366,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
53,False,"{'a': 0.20392561173421347, 'e': 0.4515812349225923}",25,19,10.220134925644778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.1978986990836147, 'e': 0.44485806622294116}",25,16,-19.983901787716448,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
55,False,"{'a': 0.19204990862075413, 'e': 0.4382349924649493}",35,0,-121.23275675032025,"{0: 27, 1: 1, 2: 3, 3: 2, 4: 2}",0
56,False,"{'a': 0.18637397603941, 'e': 0.43171052342907973}",25,11,-3.3786299937703017,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
57,False,"{'a': 0.1808657926171221, 'e': 0.42528319108227414}",30,18,-28.111337176235608,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
58,False,"{'a': 0.1755204006169969, 'e': 0.418951549247639}",30,10,17.53630086157302,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
59,False,"{'a': 0.17033298882540945, 'e': 0.4127141732790497}",20,0,-53.51845768193696,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
60,False,"{'a': 0.1652988882215866, 'e': 0.40656965974059917}",30,9,-20.27924953151483,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
61,False,"{'a': 0.1604135677751728, 'e': 0.40051662609081884}",20,0,-92.61621229254021,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
62,False,"{'a': 0.15567263036799733, 'e': 0.3945537103716012}",30,19,-4.448758365392291,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
63,False,"{'a': 0.1510718088363709, 'e': 0.38867957090175304}",20,8,-61.56658234285827,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 1}",1
