trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.98}",20,0,-137.60537747798688,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9603999999999999}",25,0,-195.60058703686545,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 4}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.9411919999999999}",20,0,-97.65640527983696,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.9223681599999999}",30,0,-98.0003085313082,"{0: 18, 1: 6, 2: 5, 3: 0, 4: 1}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.9039207967999999}",20,9,-4.311028726060769,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
6,False,"{'a': 0.835270211411272, 'e': 0.8858423808639999}",20,0,-157.38594561405762,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.8681255332467199}",20,0,-47.659243096252546,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.8507630225817855}",20,0,-165.00025483541143,"{0: 8, 1: 7, 2: 2, 3: 0, 4: 3}",0
9,False,"{'a': 0.7633794943368531, 'e': 0.8337477621301498}",25,0,-89.70709722053566,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.8170728068875467}",20,0,-49.70872012773227,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
11,False,"{'a': 0.7189237334319262, 'e': 0.8007313507497958}",30,23,-1.6057018825695508,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
12,False,"{'a': 0.6976763260710311, 'e': 0.7847167237347998}",25,3,-41.38623875607978,"{0: 15, 1: 4, 2: 2, 3: 1, 4: 0}",1
13,False,"{'a': 0.6770568744981647, 'e': 0.7690223892601039}",20,0,-206.1688341501875,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 4}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.7536419414749017}",35,0,-182.2750357557455,"{0: 23, 1: 3, 2: 4, 3: 2, 4: 3}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.7385691026454038}",20,0,-174.20197939925015,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
16,False,"{'a': 0.6187833918061408, 'e': 0.7237977205924956}",20,0,-91.09393073123138,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
17,False,"{'a': 0.6004955788122659, 'e': 0.7093217661806457}",20,0,-155.65312511406165,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
18,False,"{'a': 0.5827482523739896, 'e': 0.6951353308570328}",20,0,10.017123960969032,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
