trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 0.9900498337491681}",20,0,-66.30822183918649,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
2,False,"{'a': 0.01, 'e': 0.9801986733067553}",20,0,-144.06624759756997,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
3,False,"{'a': 0.01, 'e': 0.9704455335485082}",20,0,-11.787519561937755,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
4,False,"{'a': 0.01, 'e': 0.9607894391523232}",25,0,-163.46352518367203,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
5,False,"{'a': 0.01, 'e': 0.951229424500714}",20,0,-120.39617634524197,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
6,False,"{'a': 0.01, 'e': 0.9417645335842487}",25,0,-148.7293319304724,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
7,False,"{'a': 0.01, 'e': 0.9323938199059483}",20,0,-124.52626629381588,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
8,False,"{'a': 0.01, 'e': 0.9231163463866358}",20,0,-139.29050391079377,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
9,False,"{'a': 0.01, 'e': 0.9139311852712282}",30,0,-120.68507186692104,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
10,False,"{'a': 0.01, 'e': 0.9048374180359596}",25,0,-24.441870610130742,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
11,False,"{'a': 0.01, 'e': 0.8958341352965282}",25,8,-104.68385190484132,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 2}",1
12,False,"{'a': 0.01, 'e': 0.8869204367171575}",30,0,-146.75105088631594,"{0: 16, 1: 6, 2: 6, 3: 0, 4: 2}",0
13,False,"{'a': 0.01, 'e': 0.8780954309205613}",30,0,-159.2831078751109,"{0: 15, 1: 2, 2: 9, 3: 4, 4: 0}",0
14,False,"{'a': 0.01, 'e': 0.8693582353988059}",25,0,-85.76700020142113,"{0: 13, 1: 4, 2: 8, 3: 0, 4: 0}",0
15,False,"{'a': 0.01, 'e': 0.8607079764250578}",25,5,-15.26046719598637,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
16,False,"{'a': 0.01, 'e': 0.8521437889662113}",25,0,-166.9182616650882,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
17,False,"{'a': 0.01, 'e': 0.8436648165963837}",25,0,-102.51351623252441,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
18,False,"{'a': 0.01, 'e': 0.835270211411272}",20,0,-16.160879467832693,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
19,False,"{'a': 0.01, 'e': 0.8269591339433623}",25,0,-130.83644865597824,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
20,False,"{'a': 0.01, 'e': 0.8187307530779818}",25,0,-173.13949357040045,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
21,False,"{'a': 0.01, 'e': 0.8105842459701871}",30,0,-138.60884135955325,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
22,False,"{'a': 0.01, 'e': 0.8025187979624785}",20,0,-18.344737605865788,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
23,False,"{'a': 0.01, 'e': 0.794533602503334}",25,0,-109.42169627283513,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
24,False,"{'a': 0.01, 'e': 0.7866278610665535}",20,0,-66.77839706586846,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
25,False,"{'a': 0.01, 'e': 0.7788007830714049}",35,4,-167.97200779218156,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 3}",1
26,False,"{'a': 0.01, 'e': 0.7710515858035663}",20,0,-237.67917739438826,"{0: 8, 1: 3, 2: 3, 3: 2, 4: 4}",0
27,False,"{'a': 0.01, 'e': 0.7633794943368531}",20,0,-93.25226069189966,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
28,False,"{'a': 0.01, 'e': 0.7557837414557255}",25,0,-100.6175564755402,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
29,False,"{'a': 0.01, 'e': 0.7482635675785653}",20,2,-50.820502452194056,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 0}",1
30,False,"{'a': 0.01, 'e': 0.7408182206817179}",20,0,-41.258428520626865,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
31,False,"{'a': 0.01, 'e': 0.7334469562242892}",30,0,-275.55228490658607,"{0: 15, 1: 2, 2: 6, 3: 3, 4: 4}",0
32,False,"{'a': 0.01, 'e': 0.7261490370736909}",30,0,-68.8754703425751,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
33,False,"{'a': 0.01, 'e': 0.7189237334319262}",35,20,-5.178601477314135,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
34,False,"{'a': 0.01, 'e': 0.7117703227626097}",25,0,-35.203589460978336,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
35,False,"{'a': 0.01, 'e': 0.7046880897187134}",30,0,-121.14782615067568,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
36,False,"{'a': 0.01, 'e': 0.6976763260710311}",25,0,-107.98574532798295,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
37,False,"{'a': 0.01, 'e': 0.6907343306373547}",20,0,-108.45557546880224,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
38,False,"{'a': 0.01, 'e': 0.6838614092123558}",20,0,-173.06769585532217,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 2}",0
39,False,"{'a': 0.01, 'e': 0.6770568744981647}",20,1,-19.985285371543668,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
40,False,"{'a': 0.01, 'e': 0.6703200460356393}",25,0,-23.375134483009994,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
41,False,"{'a': 0.01, 'e': 0.6636502501363194}",20,0,-75.22064231633593,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
42,False,"{'a': 0.01, 'e': 0.6570468198150567}",20,0,-43.47459501432239,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
43,False,"{'a': 0.01, 'e': 0.6505090947233165}",20,0,-111.55409405223111,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
44,False,"{'a': 0.01, 'e': 0.6440364210831414}",20,0,-119.69865448009581,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
45,False,"{'a': 0.01, 'e': 0.6376281516217733}",25,0,-133.07539109447004,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
46,False,"{'a': 0.01, 'e': 0.631283645506926}",20,0,-24.28032995640947,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
47,False,"{'a': 0.01, 'e': 0.6250022682827008}",25,0,-123.38578437619661,"{0: 14, 1: 5, 2: 3, 3: 2, 4: 1}",0
48,False,"{'a': 0.01, 'e': 0.6187833918061408}",25,14,8.105490560237657,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.01, 'e': 0.6126263941844161}",25,15,-18.280238775510984,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
50,False,"{'a': 0.01, 'e': 0.6065306597126334}",20,0,-62.722895996059016,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
51,False,"{'a': 0.01, 'e': 0.6004955788122659}",20,0,13.432479739936753,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
52,False,"{'a': 0.01, 'e': 0.5945205479701944}",30,0,-79.40466764466365,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
53,False,"{'a': 0.01, 'e': 0.5886049696783552}",30,9,-17.830055685811633,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 0}",1
54,False,"{'a': 0.01, 'e': 0.5827482523739896}",30,0,-11.955062564691811,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",1
55,False,"{'a': 0.01, 'e': 0.5769498103804866}",30,4,-77.9711347891309,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 2}",1
56,False,"{'a': 0.01, 'e': 0.5712090638488149}",20,0,9.871210878659538,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.01, 'e': 0.5655254386995371}",20,0,-140.200619390784,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
58,False,"{'a': 0.01, 'e': 0.559898366565402}",20,0,-100.03916833367379,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
59,False,"{'a': 0.01, 'e': 0.5543272847345071}",20,0,-90.32589523527099,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
60,False,"{'a': 0.01, 'e': 0.5488116360940265}",30,12,-111.06379364519185,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 2}",1
61,False,"{'a': 0.01, 'e': 0.5433508690744998}",25,0,-37.37479399827586,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
62,False,"{'a': 0.01, 'e': 0.5379444375946745}",20,0,-116.76310548686006,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
63,False,"{'a': 0.01, 'e': 0.5325918010068972}",20,0,-53.92912587689112,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
64,False,"{'a': 0.01, 'e': 0.5272924240430485}",25,15,15.001349838487833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.01, 'e': 0.522045776761016}",25,0,-82.9261771163673,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
66,False,"{'a': 0.01, 'e': 0.5168513344916993}",20,0,6.247957558015709,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
67,False,"{'a': 0.01, 'e': 0.5117085777865424}",25,0,-120.34485682464882,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
68,False,"{'a': 0.01, 'e': 0.5066169923655897}",25,18,-5.736276626519234,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
69,False,"{'a': 0.01, 'e': 0.5015760690660556}",25,0,3.1248135232255887,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
70,False,"{'a': 0.01, 'e': 0.4965853037914095}",20,10,-36.816653733337205,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
71,False,"{'a': 0.01, 'e': 0.49164419746096516}",25,2,-53.48714454191696,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 0}",1
72,False,"{'a': 0.01, 'e': 0.4867522559599717}",35,0,-80.71501360853054,"{0: 25, 1: 2, 2: 6, 3: 2, 4: 0}",0
73,False,"{'a': 0.01, 'e': 0.48190899009020244}",20,0,-47.64290465580229,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
74,False,"{'a': 0.01, 'e': 0.47711391552103444}",25,0,-28.09380108941163,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
75,False,"{'a': 0.01, 'e': 0.47236655274101474}",20,0,-95.85060190619342,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
76,False,"{'a': 0.01, 'e': 0.46766642700990924}",25,7,-7.96929251586373,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
77,False,"{'a': 0.01, 'e': 0.46301306831122807}",20,0,-86.86302346790998,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
78,False,"{'a': 0.01, 'e': 0.45840601130522357}",20,0,-45.26440185289757,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
79,False,"{'a': 0.01, 'e': 0.45384479528235583}",30,0,-38.495278923394224,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
80,False,"{'a': 0.01, 'e': 0.44932896411722156}",25,0,-59.88165361179013,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
81,False,"{'a': 0.01, 'e': 0.4448580662229411}",25,0,3.348294368142642,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
82,False,"{'a': 0.01, 'e': 0.44043165450599925}",20,14,10.611348491553702,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.01, 'e': 0.43604928632153556}",25,0,-78.48451641500081,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
84,False,"{'a': 0.01, 'e': 0.43171052342907973}",30,17,-11.123717214525126,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
85,False,"{'a': 0.01, 'e': 0.4274149319487267}",20,10,-38.18052985052218,"{0: 7, 1: 0, 2: 1, 3: 2, 4: 0}",1
86,False,"{'a': 0.01, 'e': 0.4231620823177488}",30,0,-165.05876368725862,"{0: 20, 1: 1, 2: 6, 3: 0, 4: 3}",0
87,False,"{'a': 0.01, 'e': 0.418951549247639}",20,0,-36.944560761283405,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
88,False,"{'a': 0.01, 'e': 0.4147829116815814}",20,0,-37.87248219061286,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
89,False,"{'a': 0.01, 'e': 0.4106557527523455}",20,0,-39.12261750007247,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
90,False,"{'a': 0.01, 'e': 0.4065696597405991}",25,0,-48.36410682750139,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
91,False,"{'a': 0.01, 'e': 0.40252422403363597}",25,0,-93.76665269394233,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
92,False,"{'a': 0.01, 'e': 0.3985190410845142}",25,0,-58.354723141385556,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
93,False,"{'a': 0.01, 'e': 0.39455371037160114}",20,0,-31.590766701999634,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
94,False,"{'a': 0.01, 'e': 0.3906278353585211}",20,0,15.914707661475862,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
95,False,"{'a': 0.01, 'e': 0.3867410234545012}",35,12,27.98122476401022,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.01, 'e': 0.38289288597511206}",35,0,-47.89271092946639,"{0: 29, 1: 1, 2: 4, 3: 0, 4: 1}",0
97,False,"{'a': 0.01, 'e': 0.37908303810339883}",25,0,-94.01513773995272,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",1
98,False,"{'a': 0.01, 'e': 0.37531109885139957}",20,6,9.126997825064583,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
99,False,"{'a': 0.01, 'e': 0.3715766910220457}",25,2,-4.036300688596993,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
100,False,"{'a': 0.01, 'e': 0.36787944117144233}",20,1,-23.044025865330177,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
101,False,"{'a': 0.01, 'e': 0.3642189795715233}",20,0,16.336231982644744,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
102,False,"{'a': 0.01, 'e': 0.3605949401730783}",25,3,-80.74679420508437,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 1}",1
103,False,"{'a': 0.01, 'e': 0.3570069605691474}",25,15,-19.715752878865807,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
104,False,"{'a': 0.01, 'e': 0.35345468195878016}",20,0,-8.324557815355663,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
105,False,"{'a': 0.01, 'e': 0.3499377491111553}",20,0,-92.5303333762827,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
106,False,"{'a': 0.01, 'e': 0.34645581033005746}",25,9,-26.004351829401976,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
107,False,"{'a': 0.01, 'e': 0.3430085174187067}",20,0,-60.99423859103564,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
108,False,"{'a': 0.01, 'e': 0.33959552564493917}",30,11,-10.94277756450472,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
109,False,"{'a': 0.01, 'e': 0.33621649370673334}",30,0,-83.90054415011689,"{0: 21, 1: 0, 2: 7, 3: 2, 4: 0}",0
110,False,"{'a': 0.01, 'e': 0.33287108369807955}",20,0,-13.876869998478615,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
111,False,"{'a': 0.01, 'e': 0.32955896107518906}",30,0,-69.28273089677339,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
112,False,"{'a': 0.01, 'e': 0.32627979462303947}",35,12,11.208962548517727,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
113,False,"{'a': 0.01, 'e': 0.3230332564222529}",20,0,19.055585947092617,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
114,False,"{'a': 0.01, 'e': 0.3198190218163039}",30,1,-55.8504513003666,"{0: 25, 1: 0, 2: 1, 3: 2, 4: 1}",1
115,False,"{'a': 0.01, 'e': 0.3166367693790532}",20,6,7.906154736334547,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.01, 'e': 0.3134861808826054}",30,0,0.033203041027800584,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
117,False,"{'a': 0.01, 'e': 0.31036694126548503}",20,0,2.762321935868634,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
118,False,"{'a': 0.01, 'e': 0.30727873860113125}",20,0,5.01600046696976,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
119,False,"{'a': 0.01, 'e': 0.3042212640667041}",30,0,-28.70819288193031,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
120,False,"{'a': 0.01, 'e': 0.30119421191220214}",25,0,-33.70070079332805,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
121,False,"{'a': 0.01, 'e': 0.2981972794298874}",20,15,7.405738393935768,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.01, 'e': 0.2952301669240142}",20,10,0.23496592894473745,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.01, 'e': 0.2922925776808594}",20,3,10.106091837822433,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.01, 'e': 0.28938421793905067}",25,3,-20.672270722793286,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
125,False,"{'a': 0.01, 'e': 0.28650479686019015}",20,0,2.186563387184405,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
126,False,"{'a': 0.01, 'e': 0.2836540264997704}",25,0,-28.830509000739994,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",0
127,False,"{'a': 0.01, 'e': 0.2808316217783798}",25,0,-34.19435303128155,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
128,False,"{'a': 0.01, 'e': 0.27803730045319414}",20,16,5.91390377433912,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.27527078308975234}",20,8,10.095990686604171,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.01, 'e': 0.2725317930340126}",20,8,-2.766276620881212,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
131,False,"{'a': 0.01, 'e': 0.26982005638468687}",30,0,12.271491233981498,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
132,False,"{'a': 0.01, 'e': 0.2671353019658504}",20,0,-82.96999655003313,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
133,False,"{'a': 0.01, 'e': 0.26447726129982396}",20,0,-73.09287018281935,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
134,False,"{'a': 0.01, 'e': 0.261845668580326}",20,0,-12.242955177484896,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
135,False,"{'a': 0.01, 'e': 0.2592402606458915}",20,10,5.124176723016772,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.2566607769535559}",20,16,4.692161905105218,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.01, 'e': 0.25410695955280027}",20,0,-11.005107388755402,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
138,False,"{'a': 0.01, 'e': 0.2515785530597565}",25,0,-49.75717469164641,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
139,False,"{'a': 0.01, 'e': 0.2490753046316682}",20,0,-62.03249850443335,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
140,False,"{'a': 0.01, 'e': 0.24659696394160646}",25,12,-19.32898437073076,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
141,False,"{'a': 0.01, 'e': 0.2441432831534371}",25,14,-30.17963116670439,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
142,False,"{'a': 0.01, 'e': 0.24171401689703648}",30,10,-38.02664178323167,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
143,False,"{'a': 0.01, 'e': 0.23930892224375455}",20,0,3.372831368559896,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
144,False,"{'a': 0.01, 'e': 0.2369277586821218}",20,0,-1.3286698656745664,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
145,False,"{'a': 0.01, 'e': 0.23457028809379768}",25,10,9.596372991584614,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.01, 'e': 0.23223627472975886}",30,0,-37.936990859178586,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
147,False,"{'a': 0.01, 'e': 0.22992548518672387}",30,2,-42.57014427316417,"{0: 24, 1: 1, 2: 1, 3: 1, 4: 1}",1
148,False,"{'a': 0.01, 'e': 0.22763768838381276}",25,0,-46.48689597598965,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
149,False,"{'a': 0.01, 'e': 0.22537265553943875}",35,0,-66.20674486894823,"{0: 29, 1: 1, 2: 2, 3: 2, 4: 1}",0
150,False,"{'a': 0.01, 'e': 0.22313016014842985}",35,0,-26.908624371653648,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 1}",0
151,False,"{'a': 0.01, 'e': 0.22090997795937822}",30,18,19.747800725930666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.01, 'e': 0.21871188695221477}",20,3,2.1488178801954234,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.01, 'e': 0.21653566731600707}",20,0,2.930728448695633,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
154,False,"{'a': 0.01, 'e': 0.21438110142697797}",30,0,-16.794828888286542,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
155,False,"{'a': 0.01, 'e': 0.21224797382674307}",30,11,-52.87848684983497,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 0}",1
156,False,"{'a': 0.01, 'e': 0.21013607120076475}",20,0,13.269868524605226,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
