trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.9851119396030626}",20,0,-100.73407956164453,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9704455335485082}",20,0,-108.67546180518133,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.9559974818331}",20,0,-105.36049828778388,"{0: 9, 1: 4, 2: 5, 3: 2, 4: 0}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.9417645335842487}",20,0,-89.30512593599504,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.9277434863285529}",25,0,-159.83761051348887,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
6,False,"{'a': 0.835270211411272, 'e': 0.9139311852712282}",20,0,-127.83731700766023,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.9003245225862656}",25,0,-112.15762058454794,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.8869204367171575}",25,0,-119.21839021295533,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
9,False,"{'a': 0.7633794943368531, 'e': 0.8737159116880344}",20,0,-75.2165459149309,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.8607079764250578}",25,0,-116.37815970387119,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
11,False,"{'a': 0.7189237334319262, 'e': 0.8478937040879159}",25,0,-49.813369585069374,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.835270211411272}",35,0,-115.43949545540737,"{0: 26, 1: 4, 2: 2, 3: 1, 4: 2}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.8228346580560184}",20,0,-41.03990092978345,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.8105842459701871}",20,0,-111.80197335467534,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.7985162187593771}",25,0,-85.22575189110127,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
16,False,"{'a': 0.6187833918061408, 'e': 0.7866278610665535}",30,0,-161.60444809447046,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
17,False,"{'a': 0.6004955788122659, 'e': 0.774916497961081}",25,0,-86.38772559485732,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
18,False,"{'a': 0.5827482523739896, 'e': 0.7633794943368531}",20,0,-67.01955942575438,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
19,False,"{'a': 0.5655254386995372, 'e': 0.7520142543193826}",25,0,-88.0038108481996,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
20,False,"{'a': 0.5488116360940265, 'e': 0.7408182206817179}",20,0,-181.31494903485083,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
21,False,"{'a': 0.5325918010068972, 'e': 0.7297888742690568}",20,0,11.212187211067562,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
22,False,"{'a': 0.5168513344916993, 'e': 0.7189237334319262}",20,11,-21.08175326968309,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
23,False,"{'a': 0.5015760690660556, 'e': 0.7082203534678}",20,1,-77.63894298130809,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 1}",1
24,False,"{'a': 0.4867522559599717, 'e': 0.6976763260710311}",30,0,-77.83837744767906,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
25,False,"{'a': 0.47236655274101474, 'e': 0.8}",20,0,-3.78987824649247,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
26,False,"{'a': 0.45840601130522357, 'e': 0.6770568744981647}",25,0,-75.1223156195256,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
27,False,"{'a': 0.44485806622294116, 'e': 0.6669768108584744}",30,0,-118.67640881345676,"{0: 16, 1: 7, 2: 6, 3: 0, 4: 1}",0
28,False,"{'a': 0.43171052342907973, 'e': 0.6570468198150567}",30,0,-48.13439530706627,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
29,False,"{'a': 0.418951549247639, 'e': 0.6472646670780347}",25,15,-50.975416377317,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 1}",1
30,False,"{'a': 0.40656965974059917, 'e': 0.6376281516217733}",30,0,-158.6911873716855,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
31,False,"{'a': 0.3945537103716012, 'e': 0.6281351051896409}",20,0,-63.96953835858964,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
32,False,"{'a': 0.38289288597511206, 'e': 0.6187833918061408}",30,0,-242.67459023206706,"{0: 17, 1: 2, 2: 5, 3: 2, 4: 4}",0
33,False,"{'a': 0.3715766910220457, 'e': 0.6095709072963094}",30,0,-48.023452450690975,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
34,False,"{'a': 0.3605949401730783, 'e': 0.6004955788122659}",20,4,-88.0892531523926,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
35,False,"{'a': 0.3499377491111553, 'e': 0.5915553643668151}",20,0,-80.8424309900824,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
36,False,"{'a': 0.33959552564493917, 'e': 0.5827482523739896}",25,0,-101.86396763356983,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
37,False,"{'a': 0.3295589610751891, 'e': 0.5740722611964361}",35,13,-87.6404352915001,"{0: 16, 1: 0, 2: 3, 3: 2, 4: 1}",1
38,False,"{'a': 0.31981902181630395, 'e': 0.5655254386995372}",30,8,-57.29268779173887,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
39,False,"{'a': 0.31036694126548503, 'e': 0.5571058618121739}",25,0,8.494605169347128,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
40,False,"{'a': 0.30119421191220214, 'e': 0.5488116360940265}",25,0,-54.00931138915307,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
41,False,"{'a': 0.2922925776808594, 'e': 0.5406408953093166}",30,0,4.818501111475811,"{0: 25, 1: 5, 2: 0, 3: 0, 4: 0}",0
42,False,"{'a': 0.2836540264997704, 'e': 0.5325918010068972}",20,0,-58.45118699711308,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
43,False,"{'a': 0.27527078308975234, 'e': 0.5246625421065929}",25,9,-69.28562890033575,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
44,False,"{'a': 0.26713530196585045, 'e': 0.5168513344916993}",20,0,-54.93638806133744,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
45,False,"{'a': 0.25924026064589156, 'e': 0.5091564206075492}",20,5,25.212393416555464,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.25157855305975657, 'e': 0.5015760690660556}",25,0,-39.77522701665143,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",1
47,False,"{'a': 0.2441432831534371, 'e': 0.49410857425614174}",20,6,-42.14695814532749,"{0: 7, 1: 3, 2: 4, 3: 0, 4: 0}",1
48,False,"{'a': 0.2369277586821218, 'e': 0.4867522559599717}",25,13,-71.39115176691556,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
49,False,"{'a': 0.22992548518672387, 'e': 0.4795054589748941}",20,0,-69.18646503481013,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
50,False,"{'a': 0.8, 'e': 0.8}",25,0,-96.7150495453579,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
51,False,"{'a': 0.21653566731600707, 'e': 0.4653339309743134}",20,0,-90.99340983551375,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
52,False,"{'a': 0.21013607120076475, 'e': 0.45840601130522357}",20,2,-1.6257888176292252,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
53,False,"{'a': 0.20392561173421347, 'e': 0.4515812349225923}",25,5,-118.76125804556554,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",1
54,False,"{'a': 0.1978986990836147, 'e': 0.44485806622294116}",25,10,4.3240772066876065,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
55,False,"{'a': 0.19204990862075413, 'e': 0.4382349924649493}",25,13,-36.31345899468142,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
56,False,"{'a': 0.18637397603941, 'e': 0.43171052342907973}",20,9,-1.4927465486157847,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
57,False,"{'a': 0.1808657926171221, 'e': 0.42528319108227414}",25,8,5.687902429276718,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
58,False,"{'a': 0.1755204006169969, 'e': 0.418951549247639}",20,0,-38.351951323446976,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
59,False,"{'a': 0.17033298882540945, 'e': 0.4127141732790497}",20,0,4.830971061076579,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
60,False,"{'a': 0.1652988882215866, 'e': 0.40656965974059917}",35,0,-201.08491003109611,"{0: 24, 1: 2, 2: 4, 3: 1, 4: 4}",0
61,False,"{'a': 0.1604135677751728, 'e': 0.40051662609081884}",20,2,-25.666855922230095,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
62,False,"{'a': 0.15567263036799733, 'e': 0.3945537103716012}",25,0,-61.59285703648853,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
63,False,"{'a': 0.1510718088363709, 'e': 0.38867957090175304}",25,4,-76.86481960917818,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 2}",1
64,False,"{'a': 0.14660696213035015, 'e': 0.38289288597511206}",30,19,-6.795880340780962,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
65,False,"{'a': 0.1422740715865136, 'e': 0.37719235356315695}",20,13,12.126596983694453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.13806923731089282, 'e': 0.3715766910220457}",25,15,4.0044122163804,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
67,False,"{'a': 0.133988674668805, 'e': 0.3660446348040154}",20,0,-52.21220959126198,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
68,False,"{'a': 0.13002871087842593, 'e': 0.3605949401730783}",25,15,-30.93068508058233,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
69,False,"{'a': 0.12618578170503877, 'e': 0.35522638092495157}",35,14,-26.428439167914675,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 0}",1
70,False,"{'a': 0.12245642825298192, 'e': 0.3499377491111553}",20,0,-65.11419170216138,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
71,False,"{'a': 0.11883729385240967, 'e': 0.34472785476722023}",30,9,-16.65718323425331,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
72,False,"{'a': 0.11532512103806253, 'e': 0.33959552564493917}",20,0,-13.617506359616696,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
73,False,"{'a': 0.11191674861732889, 'e': 0.3345396069486076}",25,3,-116.53815791303771,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 3}",1
74,False,"{'a': 0.10860910882495803, 'e': 0.3295589610751891}",30,0,-11.851319941260837,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
75,False,"{'a': 0.10539922456186435, 'e': 0.8}",35,0,-200.81563448970437,"{0: 22, 1: 2, 2: 6, 3: 2, 4: 3}",0
76,False,"{'a': 0.10228420671553749, 'e': 0.31981902181630395}",25,0,1.4246713778359683,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",1
77,False,"{'a': 0.09926125155964566, 'e': 0.31505753690341337}",35,21,22.84898117774324,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.09632763823049305, 'e': 0.31036694126548503}",30,0,-52.25422674800926,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
79,False,"{'a': 0.09348072627805848, 'e': 0.30574617949871175}",20,7,-39.660038631958614,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
80,False,"{'a': 0.09071795328941253, 'e': 0.30119421191220214}",20,0,-72.7649690992642,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
81,False,"{'a': 0.08803683258237259, 'e': 0.29671001429404537}",25,0,-30.729869806198643,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
82,False,"{'a': 0.08543495096732125, 'e': 0.2922925776808594}",20,0,3.1281318460456977,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
83,False,"{'a': 0.08290996657517272, 'e': 0.28794090813077033}",25,16,-22.888732583364096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
84,False,"{'a': 0.08045960674953244, 'e': 0.2836540264997704}",25,2,-5.030901553029686,"{0: 19, 1: 3, 2: 0, 3: 1, 4: 0}",1
85,False,"{'a': 0.07808166600115318, 'e': 0.2794309682214074}",20,2,7.595979934205925,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.07577400402284548, 'e': 0.27527078308975234}",20,0,-31.8078036122453,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
87,False,"{'a': 0.07353454376305711, 'e': 0.2711725350455999}",30,0,-42.26517264715239,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
88,False,"{'a': 0.0713612695563861, 'e': 0.26713530196585045}",30,0,-6.122317775735959,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
89,False,"{'a': 0.069252225309346, 'e': 0.2631581754560287}",20,0,-59.590575407140555,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
90,False,"{'a': 0.0672055127397498, 'e': 0.25924026064589156}",30,0,8.93218639634961,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
91,False,"{'a': 0.06521928966812754, 'e': 0.25538067598807773}",20,5,1.1686952707602805,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
92,False,"{'a': 0.06329176835964075, 'e': 0.25157855305975657}",20,0,11.145611774459718,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
93,False,"{'a': 0.061421213915000133, 'e': 0.24783303636722875}",25,16,-2.3490517520601566,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
94,False,"{'a': 0.059605942708939375, 'e': 0.2441432831534371}",25,12,-23.621289225714776,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
95,False,"{'a': 0.05784432087483847, 'e': 0.24050846320834215}",20,11,7.974852150614639,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.05613476283413373, 'e': 0.2369277586821218}",30,19,-2.7721317637141545,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
97,False,"{'a': 0.054475729869189894, 'e': 0.23340036390115138}",20,6,-21.984022651202327,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
98,False,"{'a': 0.052865728738350375, 'e': 0.22992548518672387}",20,0,-51.382370423002286,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
99,False,"{'a': 0.05130331033191914, 'e': 0.22650234067646882}",25,0,-23.050565386775833,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
100,False,"{'a': 0.8, 'e': 0.8}",20,0,-34.86051651655743,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
101,False,"{'a': 0.05, 'e': 0.21980818484776174}",20,11,2.8185403193900003,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
102,False,"{'a': 0.05, 'e': 0.21653566731600707}",25,8,12.381957491247364,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
103,False,"{'a': 0.05, 'e': 0.21331187122291526}",25,0,-73.27693117898279,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
104,False,"{'a': 0.05, 'e': 0.21013607120076475}",30,16,23.186380972871067,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.05, 'e': 0.20700755268115265}",30,0,-48.01372982798479,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",1
106,False,"{'a': 0.05, 'e': 0.20392561173421347}",25,13,-1.8152110500572989,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
107,False,"{'a': 0.05, 'e': 0.2008895549102321}",35,26,17.67390862493358,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.05, 'e': 0.1978986990836147}",25,15,20.193687946123447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.05, 'e': 0.19495237129918253}",20,10,-4.479549929906298,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 0.05, 'e': 0.19204990862075413}",30,19,22.05443287689205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.05, 'e': 0.18919065798198204}",20,0,13.788619054368851,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
112,False,"{'a': 0.05, 'e': 0.18637397603941}",35,12,-33.53743867293215,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
113,False,"{'a': 0.05, 'e': 0.18359922902771791}",20,5,13.231506451350185,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
114,False,"{'a': 0.05, 'e': 0.1808657926171221}",25,8,23.691682450553127,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
