trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 1.0}",20,0,-118.56532914286389,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
2,False,"{'a': 0.1, 'e': 0.5}",30,0,-159.58042934062703,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
3,False,"{'a': 0.1, 'e': 0.3333333333333333}",20,1,-89.90339771758329,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 2}",1
4,False,"{'a': 0.1, 'e': 0.25}",20,0,-118.76225420684972,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
5,False,"{'a': 0.1, 'e': 0.2}",25,18,-0.4815579504844596,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
6,False,"{'a': 0.1, 'e': 0.16666666666666666}",35,0,-142.3163844341513,"{0: 26, 1: 3, 2: 2, 3: 1, 4: 3}",0
7,False,"{'a': 0.1, 'e': 0.14285714285714285}",25,0,-140.84347083209576,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 4}",0
8,False,"{'a': 0.1, 'e': 0.125}",20,0,-21.91098785857948,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
9,False,"{'a': 0.1, 'e': 0.1111111111111111}",20,12,10.582907732671599,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,False,"{'a': 0.1, 'e': 0.1}",20,4,-30.840041184415767,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
11,False,"{'a': 0.1, 'e': 0.09090909090909091}",20,0,-20.505176187447972,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
12,False,"{'a': 0.1, 'e': 0.08333333333333333}",20,0,7.972295010464016,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.1, 'e': 0.07692307692307693}",20,5,-31.08060823799434,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
14,False,"{'a': 0.1, 'e': 0.07142857142857142}",30,0,-129.59925366175298,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
15,False,"{'a': 0.1, 'e': 0.06666666666666667}",20,0,-38.55381954635322,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
16,False,"{'a': 0.1, 'e': 0.0625}",20,2,-37.474107297678934,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
17,False,"{'a': 0.1, 'e': 0.058823529411764705}",25,8,-21.678022806954395,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
18,False,"{'a': 0.1, 'e': 0.05555555555555555}",20,0,-33.77352904410068,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
19,False,"{'a': 0.1, 'e': 0.05263157894736842}",20,0,9.244339233499849,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
20,False,"{'a': 0.1, 'e': 0.05}",25,0,-27.019654455962403,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
21,False,"{'a': 0.1, 'e': 0.047619047619047616}",20,5,-20.040677710965554,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
22,False,"{'a': 0.1, 'e': 0.045454545454545456}",35,11,-72.96749519658522,"{0: 19, 1: 1, 2: 1, 3: 2, 4: 1}",1
23,False,"{'a': 0.1, 'e': 0.043478260869565216}",25,0,4.762125801511484,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
24,False,"{'a': 0.1, 'e': 0.041666666666666664}",20,6,4.554638158933399,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
25,False,"{'a': 0.1, 'e': 0.04}",20,7,12.730135875022714,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.1, 'e': 0.038461538461538464}",25,1,32.004525506599904,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.1, 'e': 0.037037037037037035}",20,0,-42.063079534784386,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
