trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 1.0}",25,0,-102.94034049576209,"{0: 11, 1: 5, 2: 8, 3: 1, 4: 0}",0
2,False,"{'a': 0.1, 'e': 0.5}",20,0,-93.11344593864222,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
3,False,"{'a': 0.1, 'e': 0.3333333333333333}",20,0,-91.34700062446571,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
4,False,"{'a': 0.1, 'e': 0.25}",20,0,-73.87637965446812,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
5,False,"{'a': 0.1, 'e': 0.2}",25,0,-99.38927968985186,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
6,False,"{'a': 0.1, 'e': 0.16666666666666666}",20,7,-0.39201013623415415,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
7,False,"{'a': 0.1, 'e': 0.14285714285714285}",30,0,-83.07488125323833,"{0: 21, 1: 4, 2: 2, 3: 2, 4: 1}",0
8,False,"{'a': 0.1, 'e': 0.125}",25,13,-43.94515310459074,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
9,False,"{'a': 0.1, 'e': 0.1111111111111111}",25,12,23.175855574834493,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,False,"{'a': 0.1, 'e': 0.1}",30,20,-44.12765387301073,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
11,False,"{'a': 0.1, 'e': 0.09090909090909091}",25,0,-67.83767420077001,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
12,False,"{'a': 0.1, 'e': 0.08333333333333333}",25,10,-95.96563789992777,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 2}",1
13,False,"{'a': 0.1, 'e': 0.07692307692307693}",25,0,-90.25189195513049,"{0: 20, 1: 2, 2: 0, 3: 1, 4: 2}",0
14,False,"{'a': 0.1, 'e': 0.07142857142857142}",25,5,-79.24875231178731,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",1
15,False,"{'a': 0.1, 'e': 0.06666666666666667}",25,0,-54.768639988937416,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
16,False,"{'a': 0.1, 'e': 0.0625}",35,0,-131.60813613142494,"{0: 28, 1: 1, 2: 2, 3: 1, 4: 3}",0
17,False,"{'a': 0.1, 'e': 0.058823529411764705}",20,0,-74.87420909657033,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
18,False,"{'a': 0.1, 'e': 0.05555555555555555}",25,14,8.774693954375184,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
19,False,"{'a': 0.1, 'e': 0.05263157894736842}",25,0,-28.17920343448596,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
20,False,"{'a': 0.1, 'e': 0.05}",25,0,-87.6616061879824,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
21,False,"{'a': 0.1, 'e': 0.047619047619047616}",25,0,-56.639939727995916,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
22,False,"{'a': 0.1, 'e': 0.045454545454545456}",30,7,31.886071038790057,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.1, 'e': 0.043478260869565216}",20,0,-27.06523337008353,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
24,False,"{'a': 0.1, 'e': 0.041666666666666664}",30,0,-19.425173503142204,"{0: 26, 1: 3, 2: 0, 3: 0, 4: 1}",0
25,False,"{'a': 0.1, 'e': 0.04}",30,19,-24.2260424915315,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
26,False,"{'a': 0.1, 'e': 0.038461538461538464}",25,0,-39.09464214311928,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",0
