trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.9801986733067553}",25,0,-121.2077099966287,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9607894391523232}",20,0,-190.44058599773956,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 3}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.9417645335842487}",20,0,-31.98144533807028,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.9231163463866358}",30,0,-172.8476512861575,"{0: 18, 1: 2, 2: 4, 3: 5, 4: 1}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.9048374180359596}",20,0,-18.426949840805296,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
6,False,"{'a': 0.835270211411272, 'e': 0.8869204367171575}",30,0,-152.9106032436159,"{0: 16, 1: 4, 2: 7, 3: 2, 4: 1}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.8693582353988059}",20,0,-127.81608675016166,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.8521437889662113}",20,1,-111.46976971052045,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 2}",1
9,False,"{'a': 0.7633794943368531, 'e': 0.835270211411272}",30,0,-101.86238769752552,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.8187307530779818}",20,7,-24.465722535918392,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
11,False,"{'a': 0.7189237334319262, 'e': 0.8025187979624785}",30,0,-98.24598333852472,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 2}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.7866278610665535}",20,0,-103.698169675919,"{0: 10, 1: 4, 2: 2, 3: 4, 4: 0}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.7710515858035663}",20,0,-63.84650602609051,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.7557837414557255}",25,0,-182.43571238332038,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.7408182206817179}",25,0,-146.25066951718438,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
16,False,"{'a': 0.6187833918061408, 'e': 0.7261490370736909}",20,1,-15.256568713671719,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
17,False,"{'a': 0.6004955788122659, 'e': 0.7117703227626097}",20,0,-93.28079388939302,"{0: 11, 1: 2, 2: 4, 3: 3, 4: 0}",0
18,False,"{'a': 0.5827482523739896, 'e': 0.6976763260710311}",20,0,-73.27303873708047,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
19,False,"{'a': 0.5655254386995372, 'e': 0.6838614092123558}",20,1,-38.57305294226853,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
20,False,"{'a': 0.5488116360940265, 'e': 0.6703200460356393}",20,0,-81.49740139254556,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
21,False,"{'a': 0.5325918010068972, 'e': 0.6570468198150567}",30,0,-245.69693680641154,"{0: 16, 1: 2, 2: 4, 3: 5, 4: 3}",0
22,False,"{'a': 0.5168513344916993, 'e': 0.6440364210831414}",20,5,-30.85875876423277,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
23,False,"{'a': 0.5015760690660556, 'e': 0.631283645506926}",20,0,-76.3944487195157,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
24,False,"{'a': 0.4867522559599717, 'e': 0.6187833918061408}",20,0,-35.30159773129894,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
25,False,"{'a': 0.47236655274101474, 'e': 0.6065306597126334}",20,1,-101.6658830769064,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 2}",1
26,False,"{'a': 0.45840601130522357, 'e': 0.5945205479701944}",20,9,2.429700636217857,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
27,False,"{'a': 0.44485806622294116, 'e': 0.5827482523739896}",20,0,-90.98381937257587,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
28,False,"{'a': 0.43171052342907973, 'e': 0.5712090638488149}",20,0,-38.77994650238623,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
29,False,"{'a': 0.418951549247639, 'e': 0.559898366565402}",20,5,-15.119365269473697,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
30,False,"{'a': 0.40656965974059917, 'e': 0.5488116360940265}",20,0,-4.760172097359816,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
31,False,"{'a': 0.3945537103716012, 'e': 0.5379444375946745}",20,0,-20.714291583359202,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
32,False,"{'a': 0.38289288597511206, 'e': 0.5272924240430485}",20,0,-64.27526246777147,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
33,False,"{'a': 0.3715766910220457, 'e': 0.5168513344916993}",20,6,-37.61093355850207,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
34,False,"{'a': 0.3605949401730783, 'e': 0.5066169923655897}",25,6,-91.58511496836978,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 1}",1
