trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 1.0}",30,0,-191.56329205537722,"{0: 15, 1: 6, 2: 6, 3: 0, 4: 3}",0
2,False,"{'a': 0.01, 'e': 0.5}",20,0,-179.14970551236763,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 3}",0
3,False,"{'a': 0.01, 'e': 0.3333333333333333}",20,0,-147.8632284925729,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
4,False,"{'a': 0.01, 'e': 0.25}",20,0,-104.67042560261415,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
5,False,"{'a': 0.01, 'e': 0.2}",20,0,-27.112709268651695,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
6,False,"{'a': 0.01, 'e': 0.16666666666666666}",25,0,-89.42767797246113,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
7,False,"{'a': 0.01, 'e': 0.14285714285714285}",30,0,-61.93884785905355,"{0: 25, 1: 2, 2: 0, 3: 2, 4: 1}",0
8,False,"{'a': 0.01, 'e': 0.125}",20,0,-57.21592215834517,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
9,False,"{'a': 0.01, 'e': 0.1111111111111111}",20,8,-14.111178294498325,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
10,False,"{'a': 0.01, 'e': 0.1}",35,13,-68.1621013009348,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
11,False,"{'a': 0.01, 'e': 0.09090909090909091}",20,9,-34.48775388980065,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
12,False,"{'a': 0.01, 'e': 0.08333333333333333}",20,0,9.591384471545236,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
13,False,"{'a': 0.01, 'e': 0.07692307692307693}",25,0,-75.34282574079032,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
14,False,"{'a': 0.01, 'e': 0.07142857142857142}",30,0,-49.93139149242172,"{0: 26, 1: 1, 2: 0, 3: 2, 4: 1}",0
15,False,"{'a': 0.01, 'e': 0.06666666666666667}",25,3,-33.75585143242177,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
16,False,"{'a': 0.01, 'e': 0.0625}",30,0,-42.0046279679914,"{0: 23, 1: 3, 2: 2, 3: 2, 4: 0}",0
17,False,"{'a': 0.01, 'e': 0.058823529411764705}",20,0,-97.60914800435154,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
18,False,"{'a': 0.01, 'e': 0.05555555555555555}",25,0,-33.38988613351022,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
19,False,"{'a': 0.01, 'e': 0.05263157894736842}",20,0,-74.77707762480598,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
20,False,"{'a': 0.01, 'e': 0.05}",20,0,1.5118055147741782,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
21,False,"{'a': 0.01, 'e': 0.047619047619047616}",25,0,-13.433242690739679,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
22,False,"{'a': 0.01, 'e': 0.045454545454545456}",20,0,-35.71301777835287,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
