trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 0.96}",20,0,-156.84841123328863,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
2,False,"{'a': 0.1, 'e': 0.9216}",25,0,-187.85764688290695,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 3}",0
3,False,"{'a': 0.1, 'e': 0.8847359999999999}",25,0,-213.03175314217154,"{0: 11, 1: 3, 2: 7, 3: 1, 4: 3}",0
4,False,"{'a': 0.1, 'e': 0.8493465599999999}",20,0,-145.52466579623479,"{0: 11, 1: 5, 2: 1, 3: 0, 4: 3}",0
5,False,"{'a': 0.1, 'e': 0.8153726975999999}",25,0,-200.2074354532379,"{0: 12, 1: 6, 2: 2, 3: 2, 4: 3}",0
6,False,"{'a': 0.1, 'e': 0.7827577896959999}",30,0,-65.60843045776008,"{0: 22, 1: 3, 2: 3, 3: 2, 4: 0}",0
7,False,"{'a': 0.1, 'e': 0.7514474781081598}",20,4,-57.163442501393625,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
8,False,"{'a': 0.1, 'e': 0.7213895789838334}",30,0,-84.60417231736818,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
9,False,"{'a': 0.1, 'e': 0.69253399582448}",25,0,-88.43423076265971,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
10,False,"{'a': 0.1, 'e': 0.6648326359915008}",20,0,-48.51084793165785,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
11,False,"{'a': 0.1, 'e': 0.6382393305518408}",20,0,-78.23543979489337,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
12,False,"{'a': 0.1, 'e': 0.6127097573297671}",20,0,-43.81571284030633,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
13,False,"{'a': 0.1, 'e': 0.5882013670365764}",20,0,-96.99105022282471,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
14,False,"{'a': 0.1, 'e': 0.5646733123551133}",30,0,-83.83294130211435,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
15,False,"{'a': 0.1, 'e': 0.5420863798609088}",20,0,-119.51111092558519,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
16,False,"{'a': 0.1, 'e': 0.5204029246664724}",20,0,-60.627810063402144,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
17,False,"{'a': 0.1, 'e': 0.49958680767981345}",25,0,-134.61800565531982,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
18,False,"{'a': 0.1, 'e': 0.4796033353726209}",25,0,-19.413207770774015,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
19,False,"{'a': 0.1, 'e': 0.4604192019577161}",25,0,-73.13299332341808,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
20,False,"{'a': 0.1, 'e': 0.4420024338794074}",20,5,-44.92691276061402,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
21,False,"{'a': 0.1, 'e': 0.42432233652423107}",20,0,-62.31484158646812,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
