trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 0.9801986733067553}",25,0,-213.16582194043343,"{0: 14, 1: 1, 2: 4, 3: 3, 4: 3}",0
2,False,"{'a': 0.1, 'e': 0.9607894391523232}",20,0,-67.76547134310495,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
3,False,"{'a': 0.1, 'e': 0.9417645335842487}",20,0,-157.72972924733108,"{0: 8, 1: 3, 2: 7, 3: 0, 4: 2}",0
4,False,"{'a': 0.1, 'e': 0.9231163463866358}",25,0,-96.72680644285614,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
5,False,"{'a': 0.1, 'e': 0.9048374180359596}",25,0,-110.47607475925682,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
6,False,"{'a': 0.1, 'e': 0.8869204367171575}",25,13,-32.04959719780352,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
7,False,"{'a': 0.1, 'e': 0.8693582353988059}",35,13,-85.9504423836202,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 1}",1
8,False,"{'a': 0.1, 'e': 0.8521437889662113}",25,0,-21.373560723289547,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
9,False,"{'a': 0.1, 'e': 0.835270211411272}",25,0,-107.5950999643934,"{0: 14, 1: 1, 2: 8, 3: 2, 4: 0}",0
10,False,"{'a': 0.1, 'e': 0.8187307530779818}",25,0,-165.86431453680703,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
11,False,"{'a': 0.1, 'e': 0.8025187979624785}",20,7,-81.10851800325266,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 1}",1
12,False,"{'a': 0.1, 'e': 0.7866278610665535}",20,0,-121.68433921771864,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
13,False,"{'a': 0.1, 'e': 0.7710515858035663}",25,0,-202.10859138095066,"{0: 12, 1: 1, 2: 9, 3: 0, 4: 3}",0
14,False,"{'a': 0.1, 'e': 0.7557837414557255}",30,0,-114.29836046931628,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
15,False,"{'a': 0.1, 'e': 0.7408182206817179}",25,0,-115.31793144915036,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
16,False,"{'a': 0.1, 'e': 0.7261490370736909}",20,0,-65.13725726213157,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
17,False,"{'a': 0.1, 'e': 0.7117703227626097}",20,0,-108.44688878051126,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
18,False,"{'a': 0.1, 'e': 0.6976763260710311}",25,0,-88.58375120198718,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
19,False,"{'a': 0.1, 'e': 0.6838614092123558}",25,0,-31.299945870705567,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
20,False,"{'a': 0.1, 'e': 0.6703200460356393}",20,0,-93.14925407766026,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
21,False,"{'a': 0.1, 'e': 0.6570468198150567}",25,0,-77.01999269965113,"{0: 17, 1: 2, 2: 3, 3: 3, 4: 0}",0
22,False,"{'a': 0.1, 'e': 0.6440364210831414}",25,8,-36.98498064780121,"{0: 9, 1: 6, 2: 2, 3: 0, 4: 0}",1
23,False,"{'a': 0.1, 'e': 0.631283645506926}",30,0,-91.15494906537502,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
24,False,"{'a': 0.1, 'e': 0.6187833918061408}",20,0,-130.79319902541116,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",0
