trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.05, 'e': 0.9900498337491681}",20,0,-72.8851575297903,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2,False,"{'a': 0.05, 'e': 0.9801986733067553}",20,0,-67.88748160809114,"{0: 9, 1: 8, 2: 2, 3: 1, 4: 0}",0
3,False,"{'a': 0.05, 'e': 0.9704455335485082}",35,0,-205.2426290130706,"{0: 17, 1: 6, 2: 9, 3: 1, 4: 2}",0
4,False,"{'a': 0.05, 'e': 0.9607894391523232}",20,0,-54.86951060882884,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
5,False,"{'a': 0.05, 'e': 0.951229424500714}",25,0,-193.08040977948193,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
6,False,"{'a': 0.05, 'e': 0.9417645335842487}",20,0,-143.08979445791522,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
7,False,"{'a': 0.05, 'e': 0.9323938199059483}",25,0,-267.71364061914295,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 5}",0
8,False,"{'a': 0.05, 'e': 0.9231163463866358}",20,0,-101.934509341099,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
9,False,"{'a': 0.05, 'e': 0.9139311852712282}",30,11,-48.48159090993387,"{0: 11, 1: 6, 2: 1, 3: 1, 4: 0}",1
10,False,"{'a': 0.05, 'e': 0.9048374180359596}",35,0,-166.45077718216007,"{0: 18, 1: 8, 2: 5, 3: 3, 4: 1}",0
11,False,"{'a': 0.05, 'e': 0.8958341352965282}",25,0,-170.0077860133466,"{0: 14, 1: 3, 2: 3, 3: 3, 4: 2}",0
12,False,"{'a': 0.05, 'e': 0.8869204367171575}",30,0,-160.13381349297742,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
13,False,"{'a': 0.05, 'e': 0.8780954309205613}",20,0,-170.04123248791726,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
14,False,"{'a': 0.05, 'e': 0.8693582353988059}",20,12,9.552388658737684,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.05, 'e': 0.8607079764250578}",25,0,-150.65559275704712,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
16,False,"{'a': 0.05, 'e': 0.8521437889662113}",20,0,-17.426948984229846,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
17,False,"{'a': 0.05, 'e': 0.8436648165963837}",25,0,-78.01969912248528,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
18,False,"{'a': 0.05, 'e': 0.835270211411272}",20,0,-161.68953789619326,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
19,False,"{'a': 0.05, 'e': 0.8269591339433623}",25,0,-163.4180824553381,"{0: 11, 1: 4, 2: 8, 3: 0, 4: 2}",0
20,False,"{'a': 0.05, 'e': 0.8187307530779818}",25,17,-76.09984672703865,"{0: 5, 1: 0, 2: 0, 3: 2, 4: 1}",1
21,False,"{'a': 0.05, 'e': 0.8105842459701871}",25,15,4.066656793484999,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
22,False,"{'a': 0.05, 'e': 0.8025187979624785}",20,0,-76.97785210599805,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
23,False,"{'a': 0.05, 'e': 0.794533602503334}",20,0,-15.625314103167106,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
24,False,"{'a': 0.05, 'e': 0.7866278610665535}",20,0,-101.70428923767237,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
25,False,"{'a': 0.05, 'e': 0.8}",25,0,-92.08776852013642,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
26,False,"{'a': 0.05, 'e': 0.7710515858035663}",30,11,-84.42445611840132,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 1}",1
27,False,"{'a': 0.05, 'e': 0.7633794943368531}",25,0,-87.98632518496325,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
28,False,"{'a': 0.05, 'e': 0.7557837414557255}",20,0,-118.44358409468225,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
29,False,"{'a': 0.05, 'e': 0.7482635675785653}",25,0,-195.34445876668366,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
30,False,"{'a': 0.05, 'e': 0.7408182206817179}",20,0,-53.32256994038821,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
