trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 0.9851119396030626}",25,0,-95.46555330333646,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
2,False,"{'a': 0.1, 'e': 0.9704455335485082}",20,0,-110.37183468837708,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
3,False,"{'a': 0.1, 'e': 0.9559974818331}",25,0,-71.61040342204993,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
4,False,"{'a': 0.1, 'e': 0.9417645335842487}",25,0,-163.03066737288006,"{0: 12, 1: 4, 2: 4, 3: 4, 4: 1}",0
5,False,"{'a': 0.1, 'e': 0.9277434863285529}",20,10,-88.83382891269338,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 2}",1
6,False,"{'a': 0.1, 'e': 0.9139311852712282}",20,0,-58.75845098311149,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
7,False,"{'a': 0.1, 'e': 0.9003245225862656}",25,0,-105.59120645261342,"{0: 12, 1: 4, 2: 8, 3: 1, 4: 0}",0
8,False,"{'a': 0.1, 'e': 0.8869204367171575}",20,0,-59.026011565510615,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
9,False,"{'a': 0.1, 'e': 0.8737159116880344}",25,16,14.920083691848376,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,False,"{'a': 0.1, 'e': 0.8607079764250578}",25,0,-74.46471015209981,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
11,False,"{'a': 0.1, 'e': 0.8478937040879159}",20,0,-100.61332954516412,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
12,False,"{'a': 0.1, 'e': 0.835270211411272}",20,0,-53.83517214661819,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
13,False,"{'a': 0.1, 'e': 0.8228346580560184}",25,0,-50.69742971172372,"{0: 15, 1: 7, 2: 3, 3: 0, 4: 0}",0
14,False,"{'a': 0.1, 'e': 0.8105842459701871}",20,0,-30.107785724841122,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
15,False,"{'a': 0.1, 'e': 0.7985162187593771}",20,0,-50.05260558431559,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
16,False,"{'a': 0.1, 'e': 0.7866278610665535}",20,0,-174.75813602244136,"{0: 8, 1: 3, 2: 5, 3: 2, 4: 2}",0
17,False,"{'a': 0.1, 'e': 0.774916497961081}",20,0,-91.33717167680902,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
18,False,"{'a': 0.1, 'e': 0.7633794943368531}",30,0,-47.65881270860593,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
19,False,"{'a': 0.1, 'e': 0.7520142543193826}",25,0,-137.0601154232881,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
20,False,"{'a': 0.1, 'e': 0.7408182206817179}",25,0,-76.31777033045364,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
21,False,"{'a': 0.1, 'e': 0.7297888742690568}",35,0,-125.95186902750532,"{0: 25, 1: 1, 2: 7, 3: 0, 4: 2}",0
