trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.96}",25,0,-108.85947781799511,"{0: 11, 1: 6, 2: 7, 3: 1, 4: 0}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9216}",35,0,-120.66320507960732,"{0: 24, 1: 5, 2: 3, 3: 1, 4: 2}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.8847359999999999}",25,0,-127.53960377565434,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.8493465599999999}",25,0,-121.99892221478255,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.8153726975999999}",20,0,-81.81502190886323,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
6,False,"{'a': 0.835270211411272, 'e': 0.7827577896959999}",25,0,-94.83254672217485,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.7514474781081598}",30,0,-93.87878056191865,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.7213895789838334}",20,0,-124.81242834513458,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
9,False,"{'a': 0.7633794943368531, 'e': 0.69253399582448}",25,0,-66.4953074513608,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.6648326359915008}",20,5,-101.89437347674416,"{0: 6, 1: 2, 2: 6, 3: 0, 4: 1}",1
11,False,"{'a': 0.7189237334319262, 'e': 0.6382393305518408}",20,0,-66.71816058519913,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.6127097573297671}",30,0,-127.92952275632072,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.5882013670365764}",25,2,-90.87153262186271,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 2}",1
14,False,"{'a': 0.6570468198150567, 'e': 0.5646733123551133}",20,0,-17.383055084833067,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.5420863798609088}",25,0,-57.723590281494744,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
16,False,"{'a': 0.6187833918061408, 'e': 0.5204029246664724}",30,0,-99.43889526802714,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
17,False,"{'a': 0.6004955788122659, 'e': 0.49958680767981345}",20,0,-91.32487736361318,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
18,False,"{'a': 0.5827482523739896, 'e': 0.4796033353726209}",30,0,-75.97465972641464,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
19,False,"{'a': 0.5655254386995372, 'e': 0.4604192019577161}",25,0,-89.2084531942545,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
20,False,"{'a': 0.5488116360940265, 'e': 0.4420024338794074}",25,7,-54.007178531448815,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 1}",1
21,False,"{'a': 0.5325918010068972, 'e': 0.42432233652423107}",30,8,-62.90024153864421,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 2}",1
22,False,"{'a': 0.5168513344916993, 'e': 0.4073494430632618}",30,0,-63.72179763730425,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
23,False,"{'a': 0.5015760690660556, 'e': 0.3910554653407313}",20,0,-71.13017265687006,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
24,False,"{'a': 0.4867522559599717, 'e': 0.3754132467271021}",20,0,-17.71190867010014,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
25,False,"{'a': 0.47236655274101474, 'e': 0.360396716858018}",20,1,16.10066212859166,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
