trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.05, 'e': 0.9999968750016276}",20,0,-135.5141837002246,"{0: 5, 1: 7, 2: 5, 3: 3, 4: 0}",0
2,False,"{'a': 0.05, 'e': 0.9999875000260416}",20,0,-38.12475826081328,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
3,False,"{'a': 0.05, 'e': 0.9999718751318357}",20,3,-73.93794362790027,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 1}",1
4,False,"{'a': 0.05, 'e': 0.9999500004166653}",20,0,-72.59561758824081,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
5,False,"{'a': 0.05, 'e': 0.9999218760172474}",25,0,-113.86407108755071,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
6,False,"{'a': 0.05, 'e': 0.9998875021093592}",20,5,-79.41291856520853,"{0: 7, 1: 4, 2: 3, 3: 0, 4: 1}",1
7,False,"{'a': 0.05, 'e': 0.9998468789078377}",30,0,-151.3911853167144,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
8,False,"{'a': 0.05, 'e': 0.9998000066665778}",25,13,-8.725771796251998,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
9,False,"{'a': 0.05, 'e': 0.9997468856785308}",20,0,-86.07802604705383,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
10,False,"{'a': 0.05, 'e': 0.9996875162757026}",30,0,-203.77111098473597,"{0: 15, 1: 5, 2: 6, 3: 1, 4: 3}",0
11,False,"{'a': 0.05, 'e': 0.9996218988291519}",20,0,-206.84091469654967,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",0
12,False,"{'a': 0.05, 'e': 0.9995500337489875}",25,0,-56.53398960348472,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
13,False,"{'a': 0.05, 'e': 0.9994719214843659}",30,0,-142.91477023909684,"{0: 16, 1: 8, 2: 4, 3: 0, 4: 2}",0
14,False,"{'a': 0.05, 'e': 0.9993875625234886}",30,0,-118.01235948439802,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
15,False,"{'a': 0.05, 'e': 0.9992969573935987}",25,0,-156.52385915584645,"{0: 9, 1: 6, 2: 8, 3: 1, 4: 1}",0
16,False,"{'a': 0.05, 'e': 0.9992001066609779}",20,0,-128.7537285856492,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
17,False,"{'a': 0.05, 'e': 0.9990970109309432}",30,0,-47.6984219446811,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
