trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.05, 'e': 0.9801986733067553}",20,0,-63.98600219128618,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
2,False,"{'a': 0.05, 'e': 0.9607894391523232}",20,0,-75.55257546294806,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
3,False,"{'a': 0.05, 'e': 0.9417645335842487}",25,0,-81.48381622780082,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
4,False,"{'a': 0.05, 'e': 0.9231163463866358}",30,21,-34.47682827567177,"{0: 6, 1: 1, 2: 0, 3: 2, 4: 0}",1
5,False,"{'a': 0.05, 'e': 0.9048374180359596}",20,6,-76.43673636499132,"{0: 7, 1: 1, 2: 4, 3: 2, 4: 0}",1
6,False,"{'a': 0.05, 'e': 0.8869204367171575}",25,0,-147.76485062632375,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
7,False,"{'a': 0.05, 'e': 0.8693582353988059}",20,0,-140.1131282398034,"{0: 7, 1: 5, 2: 6, 3: 1, 4: 1}",0
8,False,"{'a': 0.05, 'e': 0.8521437889662113}",35,5,-155.36840763802954,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",1
9,False,"{'a': 0.05, 'e': 0.835270211411272}",20,0,-57.90798170661649,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
10,False,"{'a': 0.05, 'e': 0.8187307530779818}",20,0,-106.49731799738605,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
11,False,"{'a': 0.05, 'e': 0.8025187979624785}",20,0,-149.69385414466296,"{0: 10, 1: 1, 2: 4, 3: 4, 4: 1}",0
12,False,"{'a': 0.05, 'e': 0.7866278610665535}",20,0,-70.63650132406404,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
13,False,"{'a': 0.05, 'e': 0.7710515858035663}",25,0,-125.53036830195101,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
