trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.9851119396030626}",20,0,-108.9478462756663,"{0: 9, 1: 6, 2: 3, 3: 1, 4: 1}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9704455335485082}",20,0,-184.11687635392016,"{0: 7, 1: 5, 2: 5, 3: 0, 4: 3}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.9559974818331}",20,0,-108.16545677527121,"{0: 9, 1: 3, 2: 6, 3: 2, 4: 0}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.9417645335842487}",25,3,-102.9660336954,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 2}",1
5,False,"{'a': 0.8607079764250578, 'e': 0.9277434863285529}",20,0,-94.9387556200435,"{0: 8, 1: 3, 2: 9, 3: 0, 4: 0}",0
6,False,"{'a': 0.835270211411272, 'e': 0.9139311852712282}",20,11,-5.52043766370746,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
7,False,"{'a': 0.8105842459701871, 'e': 0.9003245225862656}",20,5,-108.8447241304538,"{0: 8, 1: 2, 2: 1, 3: 3, 4: 1}",1
8,False,"{'a': 0.7866278610665535, 'e': 0.8869204367171575}",25,11,-66.87950147420331,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
9,False,"{'a': 0.7633794943368531, 'e': 0.8737159116880344}",20,0,-90.80349896663643,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.8607079764250578}",30,0,-73.29885890457933,"{0: 21, 1: 2, 2: 5, 3: 2, 4: 0}",0
11,False,"{'a': 0.7189237334319262, 'e': 0.8478937040879159}",25,0,-131.09263439793745,"{0: 15, 1: 0, 2: 7, 3: 2, 4: 1}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.835270211411272}",20,10,-92.80767609678779,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 2}",1
13,False,"{'a': 0.6770568744981647, 'e': 0.8228346580560184}",25,0,-136.10965840963783,"{0: 11, 1: 4, 2: 7, 3: 3, 4: 0}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.8105842459701871}",20,0,-73.5326512965431,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.7985162187593771}",25,0,-109.94421961531762,"{0: 16, 1: 5, 2: 2, 3: 0, 4: 2}",0
16,False,"{'a': 0.6187833918061408, 'e': 0.7866278610665535}",30,0,-121.83072731860548,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
17,False,"{'a': 0.6004955788122659, 'e': 0.774916497961081}",25,0,-68.97341921167433,"{0: 13, 1: 8, 2: 4, 3: 0, 4: 0}",0
18,False,"{'a': 0.5827482523739896, 'e': 0.7633794943368531}",20,0,-143.83469991474985,"{0: 8, 1: 2, 2: 8, 3: 1, 4: 1}",0
19,False,"{'a': 0.5655254386995372, 'e': 0.7520142543193826}",25,0,-100.53269354805892,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
20,False,"{'a': 0.5488116360940265, 'e': 0.7408182206817179}",30,0,-121.3654187936568,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
21,False,"{'a': 0.5325918010068972, 'e': 0.7297888742690568}",20,0,-132.58842312935306,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
22,False,"{'a': 0.5168513344916993, 'e': 0.7189237334319262}",25,3,-85.6113967143345,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 0}",1
23,False,"{'a': 0.5015760690660556, 'e': 0.7082203534678}",20,0,-87.97728011415495,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
24,False,"{'a': 0.4867522559599717, 'e': 0.6976763260710311}",25,0,-120.11703190488328,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 2}",0
25,False,"{'a': 0.8, 'e': 0.8}",25,0,-83.99792338815462,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
26,False,"{'a': 0.45840601130522357, 'e': 0.6770568744981647}",30,0,-176.47338709630554,"{0: 19, 1: 2, 2: 3, 3: 4, 4: 2}",0
27,False,"{'a': 0.44485806622294116, 'e': 0.6669768108584744}",25,0,-64.2194254801038,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
28,False,"{'a': 0.43171052342907973, 'e': 0.6570468198150567}",20,10,-68.45292106661638,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
29,False,"{'a': 0.418951549247639, 'e': 0.6472646670780347}",20,0,-172.11141640565273,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
30,False,"{'a': 0.40656965974059917, 'e': 0.6376281516217733}",20,5,-119.76312424889177,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 2}",1
31,False,"{'a': 0.3945537103716012, 'e': 0.6281351051896409}",25,0,-30.97359038837619,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
32,False,"{'a': 0.38289288597511206, 'e': 0.6187833918061408}",30,21,14.427322086382082,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.3715766910220457, 'e': 0.6095709072963094}",20,10,16.158379434717546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 0.3605949401730783, 'e': 0.6004955788122659}",25,0,-72.21707506961678,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
35,False,"{'a': 0.3499377491111553, 'e': 0.5915553643668151}",25,0,-72.04423211584758,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
36,False,"{'a': 0.33959552564493917, 'e': 0.5827482523739896}",25,0,-120.89820162274393,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
37,False,"{'a': 0.3295589610751891, 'e': 0.5740722611964361}",25,0,-23.758223883574857,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
38,False,"{'a': 0.31981902181630395, 'e': 0.5655254386995372}",20,0,-111.8610175252465,"{0: 14, 1: 2, 2: 0, 3: 2, 4: 2}",0
39,False,"{'a': 0.31036694126548503, 'e': 0.5571058618121739}",20,3,-114.95659023069602,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 2}",1
