trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 0.98}",25,0,-150.29908927680444,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
2,False,"{'a': 0.1, 'e': 0.9603999999999999}",30,0,-208.60843055324904,"{0: 17, 1: 4, 2: 5, 3: 0, 4: 4}",0
3,False,"{'a': 0.1, 'e': 0.9411919999999999}",20,0,-94.83970114966492,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",0
4,False,"{'a': 0.1, 'e': 0.9223681599999999}",20,0,-156.36690209770012,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
5,False,"{'a': 0.1, 'e': 0.9039207967999999}",20,0,-148.30410586221228,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
6,False,"{'a': 0.1, 'e': 0.8858423808639999}",20,0,-46.48692412649711,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
7,False,"{'a': 0.1, 'e': 0.8681255332467199}",20,0,-121.78602627776905,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
8,False,"{'a': 0.1, 'e': 0.8507630225817855}",20,0,-70.80556405634945,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
9,False,"{'a': 0.1, 'e': 0.8337477621301498}",20,6,-100.44942311008323,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 2}",1
10,False,"{'a': 0.1, 'e': 0.8170728068875467}",20,0,-146.708237231622,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
11,False,"{'a': 0.1, 'e': 0.8007313507497958}",20,0,-81.2641549756399,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
12,False,"{'a': 0.1, 'e': 0.7847167237347998}",20,0,-46.87882690143442,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
13,False,"{'a': 0.1, 'e': 0.7690223892601039}",20,0,-48.07306595296167,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
14,False,"{'a': 0.1, 'e': 0.7536419414749017}",35,0,-87.84304335403485,"{0: 26, 1: 2, 2: 5, 3: 1, 4: 1}",1
15,False,"{'a': 0.1, 'e': 0.7385691026454038}",25,0,-80.45304325546957,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
16,False,"{'a': 0.1, 'e': 0.7237977205924956}",20,0,-15.182228254086503,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
17,False,"{'a': 0.1, 'e': 0.7093217661806457}",20,0,-81.28009751084737,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",1
18,False,"{'a': 0.1, 'e': 0.6951353308570328}",25,0,-26.28119586803922,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
19,False,"{'a': 0.1, 'e': 0.6812326242398921}",20,0,-92.2493863543573,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
20,False,"{'a': 0.1, 'e': 0.6676079717550942}",20,0,-31.54180593109889,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
21,False,"{'a': 0.1, 'e': 0.6542558123199923}",25,0,-126.79838731506179,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
22,False,"{'a': 0.1, 'e': 0.6411706960735924}",20,0,-25.37755193185506,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
23,False,"{'a': 0.1, 'e': 0.6283472821521207}",25,0,-80.14730760383901,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
24,False,"{'a': 0.1, 'e': 0.6157803365090782}",25,0,-68.7802176349472,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
25,False,"{'a': 0.1, 'e': 0.6034647297788966}",25,0,-65.3815934846829,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
26,False,"{'a': 0.1, 'e': 0.5913954351833187}",30,0,-152.54741883713396,"{0: 20, 1: 2, 2: 4, 3: 2, 4: 2}",0
27,False,"{'a': 0.1, 'e': 0.5795675264796523}",25,0,-164.83378749528882,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
28,False,"{'a': 0.1, 'e': 0.5679761759500592}",20,0,-48.032227926851874,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
29,False,"{'a': 0.1, 'e': 0.5566166524310581}",20,0,-106.52124132058725,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
30,False,"{'a': 0.1, 'e': 0.5454843193824369}",25,0,-121.21260593082711,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 2}",0
31,False,"{'a': 0.1, 'e': 0.5345746329947881}",20,0,-102.64413350239676,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
32,False,"{'a': 0.1, 'e': 0.5238831403348924}",20,0,-27.013977215901182,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
33,False,"{'a': 0.1, 'e': 0.5134054775281945}",25,0,-90.3802971604599,"{0: 15, 1: 6, 2: 2, 3: 1, 4: 1}",0
34,False,"{'a': 0.1, 'e': 0.5031373679776306}",20,0,-64.06882620877951,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
35,False,"{'a': 0.1, 'e': 0.493074620618078}",20,8,-32.1784180897537,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
36,False,"{'a': 0.1, 'e': 0.48321312820571644}",30,0,-64.37025874869526,"{0: 19, 1: 6, 2: 4, 3: 1, 4: 0}",0
37,False,"{'a': 0.1, 'e': 0.4735488656416021}",30,0,-27.700578193243103,"{0: 23, 1: 4, 2: 2, 3: 1, 4: 0}",0
38,False,"{'a': 0.1, 'e': 0.46407788832877006}",20,12,-19.164579430730313,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
39,False,"{'a': 0.1, 'e': 0.4547963305621946}",30,7,-37.24037588599311,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
40,False,"{'a': 0.1, 'e': 0.44570040395095073}",20,0,-157.93788306681677,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
41,False,"{'a': 0.1, 'e': 0.4367863958719317}",25,1,-117.82635397667502,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 3}",1
42,False,"{'a': 0.1, 'e': 0.42805066795449304}",25,0,3.3929660686086454,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
43,False,"{'a': 0.1, 'e': 0.41948965459540316}",20,0,-53.82659985879963,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
44,False,"{'a': 0.1, 'e': 0.4110998615034951}",20,0,-25.909124284985324,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
45,False,"{'a': 0.1, 'e': 0.4028778642734252}",25,3,-54.67930609110517,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 0}",1
46,False,"{'a': 0.1, 'e': 0.3948203069879567}",25,18,-8.91623354055083,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
47,False,"{'a': 0.1, 'e': 0.38692390084819756}",25,0,-154.59982824787562,"{0: 15, 1: 3, 2: 2, 3: 3, 4: 2}",0
48,False,"{'a': 0.1, 'e': 0.3791854228312336}",20,0,-41.87967233952952,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
49,False,"{'a': 0.1, 'e': 0.3716017143746089}",30,15,-21.63289359562403,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
50,False,"{'a': 0.1, 'e': 0.36416968008711675}",20,12,-14.873505090300608,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
51,False,"{'a': 0.1, 'e': 0.3568862864853744}",20,12,10.53918858675909,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.1, 'e': 0.3497485607556669}",25,8,-20.98995662739169,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
