trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.9900498337491681}",20,0,-50.75605746944117,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9801986733067553}",35,0,-228.77962465965186,"{0: 23, 1: 1, 2: 5, 3: 2, 4: 4}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.9704455335485082}",25,0,-117.97984371311068,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.9607894391523232}",20,0,-29.377853342936493,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.951229424500714}",20,0,-72.60681768010616,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
6,False,"{'a': 0.835270211411272, 'e': 0.9417645335842487}",25,0,-169.97368833766907,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.9323938199059483}",25,0,-161.50481393562532,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 3}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.9231163463866358}",20,0,-98.14166490792502,"{0: 10, 1: 4, 2: 3, 3: 3, 4: 0}",0
9,False,"{'a': 0.7633794943368531, 'e': 0.9139311852712282}",25,0,-66.63306453295131,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.9048374180359596}",25,0,-195.70756649045074,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 4}",0
11,False,"{'a': 0.7189237334319262, 'e': 0.8958341352965282}",20,0,-229.56052561937733,"{0: 8, 1: 3, 2: 4, 3: 1, 4: 4}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.8869204367171575}",25,0,-276.4270910475418,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 6}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.8780954309205613}",25,0,-190.34285258028413,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.8693582353988059}",30,0,-109.75534536864797,"{0: 22, 1: 3, 2: 2, 3: 1, 4: 2}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.8607079764250578}",25,0,-185.35361607533957,"{0: 14, 1: 0, 2: 8, 3: 0, 4: 3}",0
16,False,"{'a': 0.6187833918061408, 'e': 0.8521437889662113}",25,0,-77.41430070844741,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
17,False,"{'a': 0.6004955788122659, 'e': 0.8436648165963837}",25,0,-117.0636635003194,"{0: 14, 1: 2, 2: 6, 3: 3, 4: 0}",0
18,False,"{'a': 0.5827482523739896, 'e': 0.835270211411272}",30,0,-262.1670678175243,"{0: 15, 1: 1, 2: 6, 3: 5, 4: 3}",0
19,False,"{'a': 0.5655254386995372, 'e': 0.8269591339433623}",20,0,-122.44709716786309,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
20,False,"{'a': 0.5488116360940265, 'e': 0.8187307530779818}",30,0,-94.75246091011797,"{0: 22, 1: 4, 2: 2, 3: 0, 4: 2}",0
21,False,"{'a': 0.5325918010068972, 'e': 0.8105842459701871}",30,0,-22.444528935844925,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
22,False,"{'a': 0.5168513344916993, 'e': 0.8025187979624785}",25,11,-85.77796174278376,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 1}",1
23,False,"{'a': 0.5015760690660556, 'e': 0.794533602503334}",25,0,-76.17532913818224,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
24,False,"{'a': 0.4867522559599717, 'e': 0.7866278610665535}",25,0,-123.23948979551768,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
25,False,"{'a': 0.47236655274101474, 'e': 0.7788007830714049}",25,0,-202.28840460479543,"{0: 13, 1: 3, 2: 4, 3: 2, 4: 3}",0
26,False,"{'a': 0.45840601130522357, 'e': 0.7710515858035663}",25,0,-133.46690371991892,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
27,False,"{'a': 0.44485806622294116, 'e': 0.7633794943368531}",30,3,-162.40107224966548,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 2}",1
28,False,"{'a': 0.43171052342907973, 'e': 0.7557837414557255}",25,0,-122.84057273232821,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
29,False,"{'a': 0.418951549247639, 'e': 0.7482635675785653}",25,10,-94.72101790731368,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 2}",1
30,False,"{'a': 0.40656965974059917, 'e': 0.7408182206817179}",20,0,-82.47417286944338,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
31,False,"{'a': 0.3945537103716012, 'e': 0.7334469562242892}",20,0,-26.622317064656375,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
32,False,"{'a': 0.38289288597511206, 'e': 0.7261490370736909}",20,0,-24.15368245241084,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
33,False,"{'a': 0.3715766910220457, 'e': 0.7189237334319262}",20,0,-69.32321899613125,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
34,False,"{'a': 0.3605949401730783, 'e': 0.7117703227626097}",20,0,-55.23374197131436,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
35,False,"{'a': 0.3499377491111553, 'e': 0.7046880897187134}",20,0,-63.05927793396705,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
36,False,"{'a': 0.33959552564493917, 'e': 0.6976763260710311}",20,0,-37.541955579009056,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
37,False,"{'a': 0.3295589610751891, 'e': 0.6907343306373547}",20,0,-122.92836205907358,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
38,False,"{'a': 0.31981902181630395, 'e': 0.6838614092123558}",30,0,-88.8323176831965,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
39,False,"{'a': 0.31036694126548503, 'e': 0.6770568744981647}",35,0,-155.686147806737,"{0: 23, 1: 3, 2: 5, 3: 2, 4: 2}",0
40,False,"{'a': 0.30119421191220214, 'e': 0.6703200460356393}",20,5,-48.85422343770865,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
41,False,"{'a': 0.2922925776808594, 'e': 0.6636502501363194}",30,0,-131.87947921303078,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
42,False,"{'a': 0.2836540264997704, 'e': 0.6570468198150567}",30,8,4.341268729054802,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
43,False,"{'a': 0.27527078308975234, 'e': 0.6505090947233165}",25,11,-41.378969014826545,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
44,False,"{'a': 0.26713530196585045, 'e': 0.6440364210831414}",25,0,-69.22937647783493,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
45,False,"{'a': 0.25924026064589156, 'e': 0.6376281516217733}",20,0,-106.05388015904747,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
46,False,"{'a': 0.25157855305975657, 'e': 0.631283645506926}",25,0,-81.5316723085192,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
47,False,"{'a': 0.2441432831534371, 'e': 0.6250022682827008}",25,1,-21.91574713509082,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 0}",1
48,False,"{'a': 0.2369277586821218, 'e': 0.6187833918061408}",25,0,-105.89036475082216,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
49,False,"{'a': 0.22992548518672387, 'e': 0.6126263941844161}",25,3,-37.926117720822,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
50,False,"{'a': 0.22313016014842985, 'e': 0.6065306597126334}",20,0,-15.40252176046046,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
51,False,"{'a': 0.21653566731600707, 'e': 0.6004955788122659}",20,15,0.7588810409697946,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
