trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.9801986733067553}",25,0,-123.44364576590232,"{0: 14, 1: 5, 2: 3, 3: 2, 4: 1}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9607894391523232}",25,0,-196.7132863799944,"{0: 15, 1: 1, 2: 3, 3: 3, 4: 3}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.9417645335842487}",20,0,-110.6379519425104,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.9231163463866358}",25,0,-52.88780569937457,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.9048374180359596}",25,0,-117.32229649176766,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
6,False,"{'a': 0.835270211411272, 'e': 0.8869204367171575}",25,0,-75.37783118461316,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.8693582353988059}",25,0,-59.36188612667906,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.8521437889662113}",30,6,-105.72544214655849,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 1}",1
9,False,"{'a': 0.7633794943368531, 'e': 0.835270211411272}",20,0,-118.21666204232184,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.8187307530779818}",25,0,-150.86052661556263,"{0: 11, 1: 3, 2: 9, 3: 1, 4: 1}",0
11,False,"{'a': 0.7189237334319262, 'e': 0.8025187979624785}",20,0,-81.1270072065901,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.7866278610665535}",20,0,-55.30822621707852,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.7710515858035663}",30,0,-43.39266460992823,"{0: 21, 1: 6, 2: 2, 3: 1, 4: 0}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.7557837414557255}",30,0,-190.64060406210618,"{0: 15, 1: 4, 2: 7, 3: 2, 4: 2}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.7408182206817179}",20,0,-79.43102692704826,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
16,False,"{'a': 0.6187833918061408, 'e': 0.7261490370736909}",25,6,-32.183642374821986,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
17,False,"{'a': 0.6004955788122659, 'e': 0.7117703227626097}",20,0,-45.0813132022132,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
18,False,"{'a': 0.5827482523739896, 'e': 0.6976763260710311}",30,0,-242.05838787077212,"{0: 19, 1: 0, 2: 4, 3: 3, 4: 4}",0
19,False,"{'a': 0.5655254386995372, 'e': 0.6838614092123558}",30,0,-132.58324155249264,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",1
20,False,"{'a': 0.5488116360940265, 'e': 0.6703200460356393}",20,0,-58.24045166430491,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
21,False,"{'a': 0.5325918010068972, 'e': 0.6570468198150567}",30,0,-164.29939215310296,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
22,False,"{'a': 0.5168513344916993, 'e': 0.6440364210831414}",25,0,-55.99884988875732,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
23,False,"{'a': 0.5015760690660556, 'e': 0.631283645506926}",25,0,-39.41861134398932,"{0: 19, 1: 3, 2: 1, 3: 2, 4: 0}",0
24,False,"{'a': 0.4867522559599717, 'e': 0.6187833918061408}",20,12,-57.73533900385323,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 1}",1
25,False,"{'a': 0.8, 'e': 0.6065306597126334}",35,0,-122.21255317068564,"{0: 23, 1: 3, 2: 7, 3: 1, 4: 1}",0
26,False,"{'a': 0.45840601130522357, 'e': 0.5945205479701944}",20,9,-47.95132127829028,"{0: 6, 1: 0, 2: 4, 3: 1, 4: 0}",1
27,False,"{'a': 0.44485806622294116, 'e': 0.5827482523739896}",25,0,-113.05213452008178,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
