trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 1.0}",20,0,-50.05818972335699,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
2,False,"{'a': 0.1, 'e': 0.25}",35,0,-35.83772221122106,"{0: 28, 1: 1, 2: 6, 3: 0, 4: 0}",0
3,False,"{'a': 0.1, 'e': 0.1111111111111111}",25,0,-81.89533814112936,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
4,False,"{'a': 0.1, 'e': 0.0625}",25,0,-70.92888067151966,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
5,False,"{'a': 0.1, 'e': 0.04}",30,0,-59.914604502155825,"{0: 26, 1: 0, 2: 1, 3: 2, 4: 1}",0
6,False,"{'a': 0.1, 'e': 0.027777777777777776}",20,0,-44.7009244002307,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
7,False,"{'a': 0.1, 'e': 0.02040816326530612}",20,0,-56.49160407452323,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
8,False,"{'a': 0.1, 'e': 0.015625}",25,0,-107.87069326917896,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
9,False,"{'a': 0.1, 'e': 0.012345679012345678}",25,0,-66.89303941394469,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
10,False,"{'a': 0.1, 'e': 0.01}",25,0,2.9344469747262334,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
11,False,"{'a': 0.1, 'e': 0.008264462809917356}",20,0,-39.73838754172458,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
12,False,"{'a': 0.1, 'e': 0.006944444444444444}",25,0,-2.703737958595419,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
13,False,"{'a': 0.1, 'e': 0.005917159763313609}",20,0,-94.95802570804463,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
14,False,"{'a': 0.1, 'e': 0.00510204081632653}",25,0,-37.15583392021366,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
15,False,"{'a': 0.1, 'e': 0.0044444444444444444}",20,0,-108.27041158297635,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
16,False,"{'a': 0.1, 'e': 0.00390625}",25,0,-93.42416696087912,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 3}",0
17,False,"{'a': 0.1, 'e': 0.0034602076124567475}",20,9,17.458630767692394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.1, 'e': 0.0030864197530864196}",25,6,20.058091562206606,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.1, 'e': 0.002770083102493075}",20,0,22.64695587257861,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,False,"{'a': 0.1, 'e': 0.0025}",20,0,10.758434792446929,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
21,False,"{'a': 0.1, 'e': 0.0022675736961451248}",20,0,-76.16713585707701,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
22,False,"{'a': 0.1, 'e': 0.002066115702479339}",20,0,1.344888310737202,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
23,False,"{'a': 0.1, 'e': 0.001890359168241966}",20,0,-26.81949141898207,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
24,False,"{'a': 0.1, 'e': 0.001736111111111111}",20,7,10.558402762125587,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.1, 'e': 0.0016}",20,0,-89.65230518358882,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",1
26,False,"{'a': 0.1, 'e': 0.0014792899408284023}",25,0,-25.935463512678655,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
27,False,"{'a': 0.1, 'e': 0.0013717421124828531}",20,2,-20.84843819954738,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
28,False,"{'a': 0.1, 'e': 0.0012755102040816326}",25,0,-17.67814065218896,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",1
