trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 1.0}",30,0,-227.02580878144835,"{0: 15, 1: 3, 2: 7, 3: 2, 4: 3}",0
2,False,"{'a': 0.01, 'e': 0.5}",20,0,-73.67421100828349,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
3,False,"{'a': 0.01, 'e': 0.3333333333333333}",25,0,-153.12500991002665,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
4,False,"{'a': 0.01, 'e': 0.25}",20,0,-28.239581512494887,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
5,False,"{'a': 0.01, 'e': 0.2}",20,0,-78.99556143174678,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
6,False,"{'a': 0.01, 'e': 0.16666666666666666}",20,0,-63.22444274991744,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
7,False,"{'a': 0.01, 'e': 0.14285714285714285}",20,0,-6.908526416295498,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
8,False,"{'a': 0.01, 'e': 0.125}",20,0,-125.52761190610158,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
9,False,"{'a': 0.01, 'e': 0.1111111111111111}",20,0,-70.83661505979923,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
10,False,"{'a': 0.01, 'e': 0.1}",20,0,-6.117958906363755,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
11,False,"{'a': 0.01, 'e': 0.09090909090909091}",20,0,-115.29744300732472,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
12,False,"{'a': 0.01, 'e': 0.08333333333333333}",25,7,-132.36899392788928,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 3}",1
13,False,"{'a': 0.01, 'e': 0.07692307692307693}",20,6,-16.462605670359736,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
14,False,"{'a': 0.01, 'e': 0.07142857142857142}",20,0,-81.1339626567607,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
15,False,"{'a': 0.01, 'e': 0.06666666666666667}",25,11,-21.89494426113005,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
16,False,"{'a': 0.01, 'e': 0.0625}",25,2,-47.75786796346725,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 1}",1
17,False,"{'a': 0.01, 'e': 0.058823529411764705}",20,0,-22.130275494685616,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
18,False,"{'a': 0.01, 'e': 0.05555555555555555}",30,4,-19.403321856182778,"{0: 22, 1: 2, 2: 0, 3: 2, 4: 0}",1
19,False,"{'a': 0.01, 'e': 0.05263157894736842}",25,20,8.975171937112473,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.01, 'e': 0.05}",25,3,-68.59288804049814,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 2}",1
21,False,"{'a': 0.01, 'e': 0.047619047619047616}",20,0,4.491782145295307,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
22,False,"{'a': 0.01, 'e': 0.045454545454545456}",20,0,-44.535143748219795,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
23,False,"{'a': 0.01, 'e': 0.043478260869565216}",20,0,-21.298399443015366,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
24,False,"{'a': 0.01, 'e': 0.041666666666666664}",20,15,10.713265769594344,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.01, 'e': 0.04}",20,0,-28.702447453534496,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
26,False,"{'a': 0.01, 'e': 0.038461538461538464}",25,0,-9.936719887305019,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
27,False,"{'a': 0.01, 'e': 0.037037037037037035}",20,12,4.846537568049825,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
28,False,"{'a': 0.01, 'e': 0.03571428571428571}",20,0,14.529903752427826,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
29,False,"{'a': 0.01, 'e': 0.034482758620689655}",30,0,-9.578058798643193,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
30,False,"{'a': 0.01, 'e': 0.03333333333333333}",20,13,-10.491558423887192,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
31,False,"{'a': 0.01, 'e': 0.03225806451612903}",20,0,17.112220093569096,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
32,False,"{'a': 0.01, 'e': 0.03125}",30,0,-5.274491911451217,"{0: 25, 1: 4, 2: 0, 3: 1, 4: 0}",0
