trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.05, 'e': 0.9851119396030626}",35,0,-289.5984904054784,"{0: 15, 1: 6, 2: 9, 3: 1, 4: 4}",0
2,False,"{'a': 0.05, 'e': 0.9704455335485082}",35,0,-120.9957272730441,"{0: 27, 1: 2, 2: 3, 3: 1, 4: 2}",0
3,False,"{'a': 0.05, 'e': 0.9559974818331}",20,0,-185.9686743919008,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 3}",0
4,False,"{'a': 0.05, 'e': 0.9417645335842487}",25,0,-169.38499407861167,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
5,False,"{'a': 0.05, 'e': 0.9277434863285529}",20,0,-153.64151886289721,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
6,False,"{'a': 0.05, 'e': 0.9139311852712282}",20,0,-115.05351984061284,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
7,False,"{'a': 0.05, 'e': 0.9003245225862656}",20,0,-51.62289222564143,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
8,False,"{'a': 0.05, 'e': 0.8869204367171575}",20,0,-66.26277435500556,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
9,False,"{'a': 0.05, 'e': 0.8737159116880344}",25,7,-98.25345309122173,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 1}",1
10,False,"{'a': 0.05, 'e': 0.8607079764250578}",25,5,-93.65909440743236,"{0: 9, 1: 8, 2: 2, 3: 0, 4: 1}",1
11,False,"{'a': 0.05, 'e': 0.8478937040879159}",20,0,-185.45953028294167,"{0: 10, 1: 1, 2: 3, 3: 4, 4: 2}",0
12,False,"{'a': 0.05, 'e': 0.835270211411272}",20,0,-97.0056867892916,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
13,False,"{'a': 0.05, 'e': 0.8228346580560184}",20,0,-27.20136839636817,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
14,False,"{'a': 0.05, 'e': 0.8105842459701871}",30,0,-143.88557722754078,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
15,False,"{'a': 0.05, 'e': 0.7985162187593771}",25,0,-87.16840432595708,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
16,False,"{'a': 0.05, 'e': 0.7866278610665535}",25,0,-67.47851284819295,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
17,False,"{'a': 0.05, 'e': 0.774916497961081}",20,0,-56.58611272500414,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
18,False,"{'a': 0.05, 'e': 0.7633794943368531}",35,18,-18.403937833148465,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
19,False,"{'a': 0.05, 'e': 0.7520142543193826}",25,0,-97.00813989758784,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
20,False,"{'a': 0.05, 'e': 0.7408182206817179}",25,11,-84.6590893729138,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 1}",1
21,False,"{'a': 0.05, 'e': 0.7297888742690568}",30,0,-78.77802615520467,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
22,False,"{'a': 0.05, 'e': 0.7189237334319262}",25,0,-94.92591992347049,"{0: 14, 1: 0, 2: 11, 3: 0, 4: 0}",0
23,False,"{'a': 0.05, 'e': 0.7082203534678}",20,0,-22.85753557596341,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
24,False,"{'a': 0.05, 'e': 0.6976763260710311}",20,0,-59.805811810798865,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
25,False,"{'a': 0.05, 'e': 0.6872892787909722}",20,0,-76.51244679659312,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
26,False,"{'a': 0.05, 'e': 0.6770568744981647}",20,4,-44.154074597112675,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
27,False,"{'a': 0.05, 'e': 0.6669768108584744}",30,0,-52.68575844065525,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
28,False,"{'a': 0.05, 'e': 0.6570468198150567}",25,0,-98.22587773964113,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
29,False,"{'a': 0.05, 'e': 0.6472646670780347}",20,0,-52.688091485159255,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
30,False,"{'a': 0.05, 'e': 0.6376281516217733}",25,0,-44.86547434302344,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
31,False,"{'a': 0.05, 'e': 0.6281351051896409}",20,0,-49.352449873073304,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
32,False,"{'a': 0.05, 'e': 0.6187833918061408}",35,0,-194.18579729813518,"{0: 23, 1: 1, 2: 6, 3: 2, 4: 3}",0
33,False,"{'a': 0.05, 'e': 0.6095709072963094}",20,0,-15.635953689042612,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
34,False,"{'a': 0.05, 'e': 0.6004955788122659}",20,3,-16.789907629631834,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
35,False,"{'a': 0.05, 'e': 0.5915553643668151}",20,0,-107.83682647802055,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
36,False,"{'a': 0.05, 'e': 0.5827482523739896}",25,0,-30.189771160748933,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
37,False,"{'a': 0.05, 'e': 0.5740722611964361}",20,0,-112.57053803688856,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
38,False,"{'a': 0.05, 'e': 0.5655254386995372}",20,0,-32.24023241325003,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
39,False,"{'a': 0.05, 'e': 0.5571058618121739}",20,0,-114.58848539289319,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
40,False,"{'a': 0.05, 'e': 0.5488116360940265}",20,12,-26.23052137314736,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
41,False,"{'a': 0.05, 'e': 0.5406408953093166}",35,0,-153.88436807752373,"{0: 25, 1: 1, 2: 6, 3: 0, 4: 3}",0
42,False,"{'a': 0.05, 'e': 0.5325918010068972}",25,0,-81.09226449370989,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
43,False,"{'a': 0.05, 'e': 0.5246625421065929}",20,0,-52.9842188135099,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
44,False,"{'a': 0.05, 'e': 0.5168513344916993}",20,10,-15.286843456667158,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
45,False,"{'a': 0.05, 'e': 0.5091564206075492}",20,0,-40.455942589172466,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
46,False,"{'a': 0.05, 'e': 0.5015760690660556}",20,0,20.452045877156397,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
47,False,"{'a': 0.05, 'e': 0.49410857425614174}",20,0,-45.34293335664117,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
48,False,"{'a': 0.05, 'e': 0.4867522559599717}",30,10,-16.3601340509538,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
49,False,"{'a': 0.05, 'e': 0.4795054589748941}",20,0,-87.46778071620174,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
50,False,"{'a': 0.05, 'e': 0.47236655274101474}",25,0,-106.357794538731,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
51,False,"{'a': 0.05, 'e': 0.4653339309743134}",20,0,-54.874477491600175,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
52,False,"{'a': 0.05, 'e': 0.45840601130522357}",25,13,-31.88289397007749,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
53,False,"{'a': 0.05, 'e': 0.4515812349225923}",20,11,-7.72442519463007,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
54,False,"{'a': 0.05, 'e': 0.44485806622294116}",20,0,-90.04924572805467,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
55,False,"{'a': 0.05, 'e': 0.4382349924649493}",30,0,-54.742168047777646,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
56,False,"{'a': 0.05, 'e': 0.43171052342907973}",25,0,-94.43207422442893,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
57,False,"{'a': 0.05, 'e': 0.42528319108227414}",25,0,-48.590933845355075,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
58,False,"{'a': 0.05, 'e': 0.418951549247639}",30,0,-46.076185118397326,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
59,False,"{'a': 0.05, 'e': 0.4127141732790497}",25,0,16.28463176114615,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
60,False,"{'a': 0.05, 'e': 0.40656965974059917}",20,0,-39.02738338844297,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
61,False,"{'a': 0.05, 'e': 0.40051662609081884}",25,0,-27.004549474657736,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
62,False,"{'a': 0.05, 'e': 0.3945537103716012}",20,0,-25.364072755460036,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
63,False,"{'a': 0.05, 'e': 0.38867957090175304}",35,3,-115.76806580912717,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 2}",1
64,False,"{'a': 0.05, 'e': 0.38289288597511206}",30,12,-0.009885901457174606,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
65,False,"{'a': 0.05, 'e': 0.37719235356315695}",30,11,7.644646128789605,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
66,False,"{'a': 0.05, 'e': 0.3715766910220457}",30,16,23.05250089079492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.05, 'e': 0.3660446348040154}",20,0,-49.88229656234504,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
68,False,"{'a': 0.05, 'e': 0.3605949401730783}",20,1,11.038025973161826,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
69,False,"{'a': 0.05, 'e': 0.35522638092495157}",25,0,-33.781806679843335,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
70,False,"{'a': 0.05, 'e': 0.3499377491111553}",20,4,-8.687790329794097,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
71,False,"{'a': 0.05, 'e': 0.34472785476722023}",30,0,31.4001745084687,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
