trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.9851119396030626}",20,0,-146.1937405860651,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9704455335485082}",25,0,-223.87736852476885,"{0: 10, 1: 2, 2: 9, 3: 1, 4: 3}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.9559974818331}",20,0,-170.78103409457535,"{0: 8, 1: 3, 2: 4, 3: 4, 4: 1}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.9417645335842487}",25,0,-209.68378882587214,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.9277434863285529}",20,0,-63.569167341777636,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
6,False,"{'a': 0.835270211411272, 'e': 0.9139311852712282}",25,0,-196.87287664317665,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.9003245225862656}",25,0,-69.39854869613069,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.8869204367171575}",25,0,-205.8403620548045,"{0: 13, 1: 3, 2: 4, 3: 2, 4: 3}",0
9,False,"{'a': 0.7633794943368531, 'e': 0.8737159116880344}",20,8,-105.17971233773126,"{0: 4, 1: 2, 2: 4, 3: 1, 4: 1}",1
10,False,"{'a': 0.7408182206817179, 'e': 0.8607079764250578}",30,0,-206.66881448308422,"{0: 13, 1: 6, 2: 7, 3: 2, 4: 2}",0
11,False,"{'a': 0.7189237334319262, 'e': 0.8478937040879159}",30,0,-103.55349119652286,"{0: 18, 1: 7, 2: 3, 3: 1, 4: 1}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.835270211411272}",20,0,-91.50054862211014,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.8228346580560184}",20,0,-115.78080564395475,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.8105842459701871}",25,0,-87.2040222415567,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.7985162187593771}",20,5,-65.77498118240364,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
16,False,"{'a': 0.6187833918061408, 'e': 0.7866278610665535}",20,0,-134.18018650231298,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
17,False,"{'a': 0.6004955788122659, 'e': 0.774916497961081}",35,6,-164.63241891638003,"{0: 19, 1: 3, 2: 2, 3: 2, 4: 3}",1
18,False,"{'a': 0.5827482523739896, 'e': 0.7633794943368531}",20,0,-47.86867516504648,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
19,False,"{'a': 0.5655254386995372, 'e': 0.7520142543193826}",25,4,-59.397619878733835,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 1}",1
20,False,"{'a': 0.5488116360940265, 'e': 0.7408182206817179}",30,15,-19.488847715724752,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 0}",1
21,False,"{'a': 0.5325918010068972, 'e': 0.7297888742690568}",25,0,-157.63708875274853,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
22,False,"{'a': 0.5168513344916993, 'e': 0.7189237334319262}",20,0,-106.41766507299013,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
23,False,"{'a': 0.5015760690660556, 'e': 0.7082203534678}",25,0,-176.3513200059171,"{0: 16, 1: 1, 2: 1, 3: 5, 4: 2}",0
24,False,"{'a': 0.4867522559599717, 'e': 0.6976763260710311}",20,0,-13.753102563795807,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
25,False,"{'a': 0.47236655274101474, 'e': 0.8}",25,1,-76.75979502293785,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 1}",1
26,False,"{'a': 0.45840601130522357, 'e': 0.6770568744981647}",20,0,-56.69884434183902,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
27,False,"{'a': 0.44485806622294116, 'e': 0.6669768108584744}",25,7,-23.000521768444976,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
28,False,"{'a': 0.43171052342907973, 'e': 0.6570468198150567}",20,8,-64.97007920555211,"{0: 5, 1: 2, 2: 4, 3: 1, 4: 0}",1
29,False,"{'a': 0.418951549247639, 'e': 0.6472646670780347}",25,0,-74.89866500097372,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
30,False,"{'a': 0.40656965974059917, 'e': 0.6376281516217733}",20,0,-61.05869067886312,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",0
31,False,"{'a': 0.3945537103716012, 'e': 0.6281351051896409}",30,0,-74.42242783398434,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
32,False,"{'a': 0.38289288597511206, 'e': 0.6187833918061408}",25,0,-100.11905019229226,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
33,False,"{'a': 0.3715766910220457, 'e': 0.6095709072963094}",25,16,3.1615981499165584,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
34,False,"{'a': 0.3605949401730783, 'e': 0.6004955788122659}",20,0,-13.324683949043008,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
35,False,"{'a': 0.3499377491111553, 'e': 0.5915553643668151}",25,0,-32.23067436015612,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
36,False,"{'a': 0.33959552564493917, 'e': 0.5827482523739896}",30,6,-166.8069425490586,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 3}",1
37,False,"{'a': 0.3295589610751891, 'e': 0.5740722611964361}",35,0,-18.54403693723097,"{0: 30, 1: 3, 2: 0, 3: 2, 4: 0}",0
38,False,"{'a': 0.31981902181630395, 'e': 0.5655254386995372}",20,0,-114.23983722392104,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
39,False,"{'a': 0.31036694126548503, 'e': 0.5571058618121739}",20,0,-52.79473278791047,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
40,False,"{'a': 0.30119421191220214, 'e': 0.5488116360940265}",25,0,2.453522834261605,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
41,False,"{'a': 0.2922925776808594, 'e': 0.5406408953093166}",20,0,-93.0253987060582,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
42,False,"{'a': 0.2836540264997704, 'e': 0.5325918010068972}",30,19,-9.399159633032419,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
43,False,"{'a': 0.27527078308975234, 'e': 0.5246625421065929}",20,4,-11.53720499033634,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
44,False,"{'a': 0.26713530196585045, 'e': 0.5168513344916993}",20,0,-20.783331601375174,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
45,False,"{'a': 0.25924026064589156, 'e': 0.5091564206075492}",30,0,-56.86713683534249,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
46,False,"{'a': 0.25157855305975657, 'e': 0.5015760690660556}",20,0,-134.27690649002335,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",0
