trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 0.9999968750016276}",20,0,-2.8192213700256845,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
2,False,"{'a': 0.1, 'e': 0.9999875000260416}",25,0,-158.1495250808296,"{0: 13, 1: 2, 2: 6, 3: 3, 4: 1}",0
3,False,"{'a': 0.1, 'e': 0.9999718751318357}",20,0,-66.0793648099045,"{0: 10, 1: 7, 2: 2, 3: 1, 4: 0}",0
4,False,"{'a': 0.1, 'e': 0.9999500004166653}",35,0,-192.91712273739896,"{0: 16, 1: 8, 2: 9, 3: 0, 4: 2}",0
5,False,"{'a': 0.1, 'e': 0.9999218760172474}",20,0,-105.95402361621399,"{0: 10, 1: 1, 2: 7, 3: 2, 4: 0}",0
6,False,"{'a': 0.1, 'e': 0.9998875021093592}",25,0,-114.91767363330231,"{0: 15, 1: 6, 2: 2, 3: 0, 4: 2}",0
7,False,"{'a': 0.1, 'e': 0.9998468789078377}",25,0,-202.5904693993445,"{0: 10, 1: 4, 2: 7, 3: 2, 4: 2}",0
8,False,"{'a': 0.1, 'e': 0.9998000066665778}",25,0,-232.72086183483032,"{0: 14, 1: 0, 2: 5, 3: 2, 4: 4}",0
9,False,"{'a': 0.1, 'e': 0.9997468856785308}",20,0,-134.02210497802724,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
10,False,"{'a': 0.1, 'e': 0.9996875162757026}",30,0,-205.23889832980248,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 4}",0
11,False,"{'a': 0.1, 'e': 0.9996218988291519}",30,0,-174.56720574038948,"{0: 16, 1: 5, 2: 5, 3: 2, 4: 2}",0
12,False,"{'a': 0.1, 'e': 0.9995500337489875}",25,0,-146.3767495915409,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
13,False,"{'a': 0.1, 'e': 0.9994719214843659}",20,0,-159.95789322582806,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
14,False,"{'a': 0.1, 'e': 0.9993875625234886}",30,0,-198.24530911732015,"{0: 16, 1: 4, 2: 7, 3: 0, 4: 3}",0
15,False,"{'a': 0.1, 'e': 0.9992969573935987}",30,0,-144.6847851966392,"{0: 15, 1: 5, 2: 8, 3: 1, 4: 1}",0
16,False,"{'a': 0.1, 'e': 0.9992001066609779}",25,0,-128.3284174451344,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
17,False,"{'a': 0.1, 'e': 0.9990970109309432}",30,0,-219.64957109338746,"{0: 15, 1: 5, 2: 5, 3: 2, 4: 3}",0
18,False,"{'a': 0.1, 'e': 0.9989876708478425}",20,0,-136.7110397292212,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
19,False,"{'a': 0.1, 'e': 0.9988720870950507}",25,0,-84.9236050230507,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 0}",0
20,False,"{'a': 0.1, 'e': 0.9987502603949663}",25,0,-22.809502257998968,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
21,False,"{'a': 0.1, 'e': 0.9986221915090054}",20,0,-32.47854699429239,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
22,False,"{'a': 0.1, 'e': 0.9984878812375985}",20,0,-101.9304020584337,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
23,False,"{'a': 0.1, 'e': 0.998347330420184}",25,10,-69.1972557720561,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 1}",1
24,False,"{'a': 0.1, 'e': 0.9982005399352042}",20,0,-105.96835460019574,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
25,False,"{'a': 0.1, 'e': 0.9980475107000991}",20,0,-34.869352524113395,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
26,False,"{'a': 0.1, 'e': 0.9978882436713011}",20,0,-124.0116206168482,"{0: 9, 1: 6, 2: 2, 3: 2, 4: 1}",0
27,False,"{'a': 0.1, 'e': 0.9977227398442284}",20,0,-193.15033547061373,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
28,False,"{'a': 0.1, 'e': 0.9975510002532796}",20,0,-216.26106867401208,"{0: 7, 1: 5, 2: 2, 3: 3, 4: 3}",0
29,False,"{'a': 0.1, 'e': 0.9973730259718263}",30,0,-107.61471051609912,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
30,False,"{'a': 0.1, 'e': 0.9971888181122075}",30,0,-262.69917056211096,"{0: 12, 1: 3, 2: 10, 3: 2, 4: 3}",0
31,False,"{'a': 0.1, 'e': 0.9969983778257214}",25,0,-133.69064229206987,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
32,False,"{'a': 0.1, 'e': 0.9968017063026194}",20,0,-52.561140605658174,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
33,False,"{'a': 0.1, 'e': 0.9965988047720977}",35,19,-53.02773737109029,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 0}",1
34,False,"{'a': 0.1, 'e': 0.9963896745022904}",20,0,-20.1437468492178,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
35,False,"{'a': 0.1, 'e': 0.996174316800261}",30,0,-237.1377886301394,"{0: 15, 1: 3, 2: 7, 3: 2, 4: 3}",0
36,False,"{'a': 0.1, 'e': 0.9959527330119943}",25,0,-188.7226926795832,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
37,False,"{'a': 0.1, 'e': 0.9957249245223883}",30,1,-212.00134523539205,"{0: 14, 1: 5, 2: 5, 3: 2, 4: 3}",1
38,False,"{'a': 0.1, 'e': 0.9954908927552453}",20,0,-197.36651532257343,"{0: 6, 1: 3, 2: 7, 3: 2, 4: 2}",0
39,False,"{'a': 0.1, 'e': 0.9952506391732631}",30,5,-96.68476478901155,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",1
40,False,"{'a': 0.1, 'e': 0.9950041652780258}",20,0,-102.89282858065128,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
41,False,"{'a': 0.1, 'e': 0.9947514726099944}",20,0,-121.07023266236003,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
42,False,"{'a': 0.1, 'e': 0.9944925627484974}",30,0,-234.32316526679736,"{0: 15, 1: 6, 2: 4, 3: 1, 4: 4}",0
43,False,"{'a': 0.1, 'e': 0.9942274373117206}",25,0,-260.9879587846479,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 5}",0
44,False,"{'a': 0.1, 'e': 0.9939560979566968}",20,0,-90.1637256882672,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
45,False,"{'a': 0.1, 'e': 0.9936785463792964}",25,0,-102.63945733870726,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
46,False,"{'a': 0.1, 'e': 0.9933947843142158}",20,0,-113.86333025023993,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
47,False,"{'a': 0.1, 'e': 0.9931048135349669}",30,0,-131.06587727374082,"{0: 18, 1: 6, 2: 4, 3: 0, 4: 2}",0
48,False,"{'a': 0.1, 'e': 0.9928086358538663}",25,0,-158.82325513723356,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
