trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.97}",20,0,-177.95548298905635,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9409}",25,0,-125.16767659550611,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.912673}",20,0,-103.54681032490748,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.8852928099999999}",20,0,-137.9253690955667,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.8587340256999999}",25,0,-87.99053290565638,"{0: 14, 1: 6, 2: 3, 3: 2, 4: 0}",0
6,False,"{'a': 0.835270211411272, 'e': 0.8329720049289998}",30,0,-126.33050191218476,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.8079828447811298}",20,0,-117.03014331198813,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.7837433594376959}",25,6,-79.97821855964854,"{0: 10, 1: 5, 2: 1, 3: 3, 4: 0}",1
9,False,"{'a': 0.7633794943368531, 'e': 0.7602310586545651}",25,0,-158.15603598752475,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.7374241268949281}",20,9,-100.2352913488473,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 2}",1
11,False,"{'a': 0.7189237334319262, 'e': 0.7153014030880802}",25,0,-180.22072853191247,"{0: 13, 1: 4, 2: 3, 3: 3, 4: 2}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.6938423609954377}",25,0,-91.96116164839742,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.6730270901655746}",25,0,-87.7511565730068,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.6528362774606074}",20,0,-108.85197415234681,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.6332511891367891}",25,2,-31.76422312059214,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
16,False,"{'a': 0.6187833918061408, 'e': 0.6142536534626855}",25,0,-133.25741995752716,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
17,False,"{'a': 0.6004955788122659, 'e': 0.5958260438588049}",20,0,-38.09854873891823,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
18,False,"{'a': 0.5827482523739896, 'e': 0.5779512625430407}",25,0,-106.25350224369608,"{0: 12, 1: 4, 2: 8, 3: 1, 4: 0}",0
19,False,"{'a': 0.5655254386995372, 'e': 0.5606127246667495}",20,15,-14.192760051066125,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
20,False,"{'a': 0.5488116360940265, 'e': 0.543794342926747}",30,0,-111.94205293797177,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
21,False,"{'a': 0.5325918010068972, 'e': 0.5274805126389446}",25,17,1.2942539503034252,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
22,False,"{'a': 0.5168513344916993, 'e': 0.5116560972597762}",20,0,-44.959722844363384,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
23,False,"{'a': 0.5015760690660556, 'e': 0.49630641434198286}",20,2,-55.26281513230929,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
24,False,"{'a': 0.4867522559599717, 'e': 0.48141722191172337}",20,0,-36.806372105366336,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
25,False,"{'a': 0.47236655274101474, 'e': 0.4669747052543717}",25,13,-31.373238341591275,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
26,False,"{'a': 0.45840601130522357, 'e': 0.4529654640967405}",25,13,-10.799704989286125,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
27,False,"{'a': 0.44485806622294116, 'e': 0.4393765001738383}",20,0,13.629338112939086,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
28,False,"{'a': 0.43171052342907973, 'e': 0.42619520516862314}",20,0,-50.42172175307931,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
29,False,"{'a': 0.418951549247639, 'e': 0.4134093490135644}",25,0,-40.31560222729548,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
30,False,"{'a': 0.40656965974059917, 'e': 0.4010070685431575}",30,23,-1.8938053145882447,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
