trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.05, 'e': 0.9801986733067553}",20,0,-9.621828032107477,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
2,False,"{'a': 0.05, 'e': 0.9607894391523232}",20,0,-76.72965747885814,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
3,False,"{'a': 0.05, 'e': 0.9417645335842487}",20,0,-67.64994762985731,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
4,False,"{'a': 0.05, 'e': 0.9231163463866358}",20,0,-192.6939075904384,"{0: 7, 1: 3, 2: 7, 3: 0, 4: 3}",0
5,False,"{'a': 0.05, 'e': 0.9048374180359596}",20,0,-102.93627031981521,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
6,False,"{'a': 0.05, 'e': 0.8869204367171575}",25,0,-91.29738642840228,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
7,False,"{'a': 0.05, 'e': 0.8693582353988059}",25,0,-178.35109826583277,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
8,False,"{'a': 0.05, 'e': 0.8521437889662113}",35,18,-94.78947591721528,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 2}",1
9,False,"{'a': 0.05, 'e': 0.835270211411272}",25,0,-115.30622892542996,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
10,False,"{'a': 0.05, 'e': 0.8187307530779818}",20,0,-96.58797712030409,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
11,False,"{'a': 0.05, 'e': 0.8025187979624785}",20,0,-31.52751807461339,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
12,False,"{'a': 0.05, 'e': 0.7866278610665535}",20,2,-72.26409787732935,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 0}",1
13,False,"{'a': 0.05, 'e': 0.7710515858035663}",25,0,-146.38998328597273,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
14,False,"{'a': 0.05, 'e': 0.7557837414557255}",20,6,-113.44876785202516,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 2}",1
15,False,"{'a': 0.05, 'e': 0.7408182206817179}",20,0,-20.655425500805222,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
16,False,"{'a': 0.05, 'e': 0.7261490370736909}",20,12,-8.874243556084462,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
17,False,"{'a': 0.05, 'e': 0.7117703227626097}",20,0,-116.53177191524745,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
18,False,"{'a': 0.05, 'e': 0.6976763260710311}",20,12,-68.23337545025512,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
19,False,"{'a': 0.05, 'e': 0.6838614092123558}",35,0,-65.8618381793344,"{0: 25, 1: 6, 2: 2, 3: 2, 4: 0}",0
20,False,"{'a': 0.05, 'e': 0.6703200460356393}",30,16,-89.72563355035629,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 1}",1
21,False,"{'a': 0.05, 'e': 0.6570468198150567}",30,0,-196.1234711359297,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
22,False,"{'a': 0.05, 'e': 0.6440364210831414}",25,0,-87.35216922212472,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
23,False,"{'a': 0.05, 'e': 0.631283645506926}",25,17,-44.18668057018057,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
24,False,"{'a': 0.05, 'e': 0.6187833918061408}",25,9,-134.1809943859418,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 3}",1
25,False,"{'a': 0.05, 'e': 0.6065306597126334}",30,0,-135.7894579042528,"{0: 22, 1: 0, 2: 4, 3: 2, 4: 2}",0
