trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9704455335485082, 'e': 0.9851119396030626}",25,0,-65.65010322902252,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
2,False,"{'a': 0.9417645335842487, 'e': 0.9704455335485082}",25,0,-127.14723977725656,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
3,False,"{'a': 0.9139311852712282, 'e': 0.9559974818331}",30,0,-202.07081626532045,"{0: 14, 1: 8, 2: 4, 3: 1, 4: 3}",0
4,False,"{'a': 0.8869204367171575, 'e': 0.9417645335842487}",20,0,-110.61288108736801,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
5,False,"{'a': 0.8607079764250578, 'e': 0.9277434863285529}",25,0,-71.68002138009663,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
6,False,"{'a': 0.835270211411272, 'e': 0.9139311852712282}",25,0,-78.37012992030401,"{0: 15, 1: 6, 2: 3, 3: 0, 4: 1}",0
7,False,"{'a': 0.8105842459701871, 'e': 0.9003245225862656}",30,0,-89.5106079324427,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
8,False,"{'a': 0.7866278610665535, 'e': 0.8869204367171575}",25,0,-151.8759493221172,"{0: 13, 1: 2, 2: 6, 3: 3, 4: 1}",0
9,False,"{'a': 0.7633794943368531, 'e': 0.8737159116880344}",20,0,-53.15143907973984,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
10,False,"{'a': 0.7408182206817179, 'e': 0.8607079764250578}",25,0,-134.7799049426446,"{0: 11, 1: 6, 2: 6, 3: 1, 4: 1}",0
11,False,"{'a': 0.7189237334319262, 'e': 0.8478937040879159}",30,0,-77.1187644239274,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
12,False,"{'a': 0.6976763260710311, 'e': 0.835270211411272}",25,0,-174.7667443957216,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
13,False,"{'a': 0.6770568744981647, 'e': 0.8228346580560184}",25,0,-144.00039384237982,"{0: 15, 1: 6, 2: 1, 3: 0, 4: 3}",0
14,False,"{'a': 0.6570468198150567, 'e': 0.8105842459701871}",25,0,-178.57972834621344,"{0: 14, 1: 2, 2: 3, 3: 4, 4: 2}",0
15,False,"{'a': 0.6376281516217733, 'e': 0.7985162187593771}",25,0,-124.99676776154628,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
16,False,"{'a': 0.6187833918061408, 'e': 0.7866278610665535}",25,0,-176.53631699318785,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
17,False,"{'a': 0.6004955788122659, 'e': 0.774916497961081}",25,13,-57.694427866705915,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
18,False,"{'a': 0.5827482523739896, 'e': 0.7633794943368531}",20,0,-60.59409443783007,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
19,False,"{'a': 0.5655254386995372, 'e': 0.7520142543193826}",35,0,-216.34739493738766,"{0: 22, 1: 3, 2: 5, 3: 1, 4: 4}",0
20,False,"{'a': 0.5488116360940265, 'e': 0.7408182206817179}",25,3,-45.1459764984133,"{0: 16, 1: 3, 2: 1, 3: 2, 4: 0}",1
21,False,"{'a': 0.5325918010068972, 'e': 0.7297888742690568}",20,0,-72.05440583517345,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
22,False,"{'a': 0.5168513344916993, 'e': 0.7189237334319262}",25,15,-20.55839731602534,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
23,False,"{'a': 0.5015760690660556, 'e': 0.7082203534678}",20,0,-153.3962560541127,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
24,False,"{'a': 0.4867522559599717, 'e': 0.6976763260710311}",20,4,-56.06662188935773,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 0}",1
25,False,"{'a': 0.47236655274101474, 'e': 0.6872892787909722}",25,0,-73.66167617378852,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
26,False,"{'a': 0.45840601130522357, 'e': 0.6770568744981647}",25,0,-93.31052436354037,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
27,False,"{'a': 0.44485806622294116, 'e': 0.6669768108584744}",20,0,-78.98577042985676,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
28,False,"{'a': 0.43171052342907973, 'e': 0.6570468198150567}",30,0,-175.33946264626772,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
29,False,"{'a': 0.418951549247639, 'e': 0.6472646670780347}",30,11,0.008866449534113308,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
30,False,"{'a': 0.40656965974059917, 'e': 0.6376281516217733}",30,0,-168.79620609256907,"{0: 20, 1: 3, 2: 2, 3: 2, 4: 3}",0
31,False,"{'a': 0.3945537103716012, 'e': 0.6281351051896409}",20,0,-159.5188195310492,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 4}",0
32,False,"{'a': 0.38289288597511206, 'e': 0.6187833918061408}",25,0,-65.63193860939987,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
33,False,"{'a': 0.3715766910220457, 'e': 0.6095709072963094}",30,19,-23.908675341251442,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
34,False,"{'a': 0.3605949401730783, 'e': 0.6004955788122659}",20,0,-111.03995099378092,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
35,False,"{'a': 0.3499377491111553, 'e': 0.5915553643668151}",30,0,-185.37238902856097,"{0: 20, 1: 1, 2: 3, 3: 3, 4: 3}",0
