trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.05, 'e': 1.0}",20,4,-12.423246714348034,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
2,False,"{'a': 0.05, 'e': 0.5}",20,0,-100.64230510103928,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
3,False,"{'a': 0.05, 'e': 0.3333333333333333}",25,0,-39.07455915664208,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
4,False,"{'a': 0.05, 'e': 0.25}",20,3,9.063892338035817,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
5,False,"{'a': 0.05, 'e': 0.2}",25,0,-91.94404679256276,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
6,False,"{'a': 0.05, 'e': 0.16666666666666666}",25,0,-183.71013642026452,"{0: 16, 1: 0, 2: 4, 3: 2, 4: 3}",0
7,False,"{'a': 0.05, 'e': 0.14285714285714285}",20,0,-144.69401969248236,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
8,False,"{'a': 0.05, 'e': 0.125}",20,0,-82.30879351992634,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
9,False,"{'a': 0.05, 'e': 0.1111111111111111}",25,0,-90.9083047029119,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
10,False,"{'a': 0.05, 'e': 0.1}",25,0,-72.67130069420163,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
11,False,"{'a': 0.05, 'e': 0.09090909090909091}",20,0,-5.5095653881716595,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
12,False,"{'a': 0.05, 'e': 0.08333333333333333}",25,0,-84.10353652136396,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
13,False,"{'a': 0.05, 'e': 0.07692307692307693}",25,0,-87.38941898442508,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
14,False,"{'a': 0.05, 'e': 0.07142857142857142}",30,21,-6.244487855628995,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
15,False,"{'a': 0.05, 'e': 0.06666666666666667}",30,3,-20.34888457144787,"{0: 23, 1: 0, 2: 2, 3: 2, 4: 0}",1
16,False,"{'a': 0.05, 'e': 0.0625}",20,1,-117.24168042870468,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 3}",1
17,False,"{'a': 0.05, 'e': 0.058823529411764705}",20,0,-12.338826455523545,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
18,False,"{'a': 0.05, 'e': 0.05555555555555555}",20,0,19.96339069839504,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,False,"{'a': 0.05, 'e': 0.05263157894736842}",25,0,9.958080046620504,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
20,False,"{'a': 0.05, 'e': 0.05}",25,0,4.017032736622924,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
21,False,"{'a': 0.05, 'e': 0.047619047619047616}",30,17,22.16866207352847,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.05, 'e': 0.045454545454545456}",20,0,-69.49327495284402,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
23,False,"{'a': 0.05, 'e': 0.043478260869565216}",30,0,-17.014898506193443,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
24,False,"{'a': 0.05, 'e': 0.041666666666666664}",20,0,-77.23243309737896,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
25,False,"{'a': 0.05, 'e': 0.04}",20,0,-99.26447028077273,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
26,False,"{'a': 0.05, 'e': 0.038461538461538464}",20,0,-43.877757739953886,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
27,False,"{'a': 0.05, 'e': 0.037037037037037035}",20,0,-17.376838603025888,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
28,False,"{'a': 0.05, 'e': 0.03571428571428571}",25,12,6.290867024225482,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
29,False,"{'a': 0.05, 'e': 0.034482758620689655}",20,0,26.07600163380471,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.05, 'e': 0.03333333333333333}",20,0,22.010127684564917,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
31,False,"{'a': 0.05, 'e': 0.03225806451612903}",20,0,-20.693196964512527,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
32,False,"{'a': 0.05, 'e': 0.03125}",25,0,4.825394039194698,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
33,False,"{'a': 0.05, 'e': 0.030303030303030304}",20,0,22.39940347825113,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
34,False,"{'a': 0.05, 'e': 0.029411764705882353}",25,0,16.657975612132795,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
35,False,"{'a': 0.05, 'e': 0.02857142857142857}",20,0,-1.82920615310264,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
36,False,"{'a': 0.05, 'e': 0.027777777777777776}",20,0,-23.893985089314217,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
37,False,"{'a': 0.05, 'e': 0.02702702702702703}",20,0,-4.655138040998544,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
38,False,"{'a': 0.05, 'e': 0.02631578947368421}",20,0,-15.82971296474551,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
39,False,"{'a': 0.05, 'e': 0.02564102564102564}",20,9,-4.224507426269075,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
40,False,"{'a': 0.05, 'e': 0.025}",30,24,10.805809289096677,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.05, 'e': 0.024390243902439025}",30,0,-18.568496472693063,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
42,False,"{'a': 0.05, 'e': 0.023809523809523808}",20,0,-65.84452519539704,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
43,False,"{'a': 0.05, 'e': 0.023255813953488372}",25,0,-13.819484554753581,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
44,False,"{'a': 0.05, 'e': 0.022727272727272728}",20,0,11.786232536491752,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
45,False,"{'a': 0.05, 'e': 0.022222222222222223}",30,0,-36.60425895762505,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
46,False,"{'a': 0.05, 'e': 0.021739130434782608}",25,0,6.685613055193041,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
47,False,"{'a': 0.05, 'e': 0.02127659574468085}",20,0,7.237660827644675,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
48,False,"{'a': 0.05, 'e': 0.020833333333333332}",25,0,9.519457828350472,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
49,False,"{'a': 0.05, 'e': 0.02040816326530612}",20,3,21.157810253038903,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.05, 'e': 0.02}",20,0,11.877159503356872,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.05, 'e': 0.0196078431372549}",20,0,6.083450219803563,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
52,False,"{'a': 0.05, 'e': 0.019230769230769232}",25,0,25.60911639481997,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
53,False,"{'a': 0.05, 'e': 0.018867924528301886}",25,18,10.780909538358303,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.05, 'e': 0.018518518518518517}",25,13,-0.5591123957685673,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
55,False,"{'a': 0.05, 'e': 0.01818181818181818}",20,0,-49.18405221001552,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
56,False,"{'a': 0.05, 'e': 0.017857142857142856}",20,0,25.92665952500754,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.05, 'e': 0.017543859649122806}",25,0,24.715125600844168,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.05, 'e': 0.017241379310344827}",20,3,22.342533539240492,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.05, 'e': 0.01694915254237288}",25,0,21.724886022615934,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
60,False,"{'a': 0.05, 'e': 0.016666666666666666}",25,0,33.83900401769221,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,False,"{'a': 0.05, 'e': 0.01639344262295082}",25,0,36.193652503266186,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
62,False,"{'a': 0.05, 'e': 0.016129032258064516}",30,0,19.76979936042169,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
63,False,"{'a': 0.05, 'e': 0.015873015873015872}",35,0,16.325131291235216,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
64,False,"{'a': 0.05, 'e': 0.015625}",35,0,-26.175895706234215,"{0: 32, 1: 0, 2: 1, 3: 1, 4: 1}",0
65,False,"{'a': 0.05, 'e': 0.015384615384615385}",30,0,12.030891544283362,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
66,False,"{'a': 0.05, 'e': 0.015151515151515152}",25,0,25.584569808232292,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.05, 'e': 0.014925373134328358}",25,0,25.385499526132783,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,False,"{'a': 0.05, 'e': 0.014705882352941176}",20,0,20.97303364306914,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,False,"{'a': 0.05, 'e': 0.014492753623188406}",20,0,15.304297919065073,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
70,False,"{'a': 0.05, 'e': 0.014285714285714285}",25,0,17.15754507923963,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
71,False,"{'a': 0.05, 'e': 0.014084507042253521}",35,0,-26.13373238068503,"{0: 30, 1: 2, 2: 1, 3: 2, 4: 0}",0
72,False,"{'a': 0.05, 'e': 0.013888888888888888}",25,10,4.366123576070194,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
73,False,"{'a': 0.05, 'e': 0.0136986301369863}",25,0,19.551948079484955,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
74,False,"{'a': 0.05, 'e': 0.013513513513513514}",30,0,11.918428326409591,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
75,False,"{'a': 0.05, 'e': 0.013333333333333334}",30,0,-2.2269085095952637,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
76,False,"{'a': 0.05, 'e': 0.013157894736842105}",30,0,-47.75271896879408,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
77,False,"{'a': 0.05, 'e': 0.012987012987012988}",20,1,5.356405238710702,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
78,False,"{'a': 0.05, 'e': 0.01282051282051282}",20,11,13.668645901325178,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.05, 'e': 0.012658227848101266}",25,0,-54.99346622232594,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
80,False,"{'a': 0.05, 'e': 0.0125}",25,20,5.883012426359366,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.05, 'e': 0.012345679012345678}",25,0,31.261546889903073,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
82,False,"{'a': 0.05, 'e': 0.012195121951219513}",20,6,13.510898272269987,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.05, 'e': 0.012048192771084338}",20,1,26.572029563548256,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.05, 'e': 0.011904761904761904}",30,0,30.924503416405877,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
85,False,"{'a': 0.05, 'e': 0.011764705882352941}",30,1,38.88674424792579,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
